DIDE_CODE,vaccine_type,vaccine_scenario,clin_cases_averted_upper,clin_cases_averted_lower,sev_cases_averted_upper,sev_cases_averted_lower,deaths_averted_upper,deaths_averted_lower,num_vacc_doses_upper,num_vacc_doses_lower,ISO
100565,3_dose,full_coverage,3009,1319,79,25,14,4,8524,8122,COG
100565,4_dose,full_coverage,3970,1784,96,35,17,6,10793,10386,COG
100566,3_dose,reduced_coverage,22694,8918,632,199,110,35,91345,87464,COG
100566,4_dose,reduced_coverage_lower,26601,11080,714,234,124,41,115495,111347,COG
100566,4_dose,reduced_coverage,27624,11780,755,249,131,43,115495,111347,COG
100566,4_dose,reduced_coverage_upper,29256,12621,766,256,133,44,115495,111347,COG
100566,3_dose,full_coverage,31624,13697,879,292,153,51,91345,87464,COG
100566,4_dose,full_coverage,41881,18298,1107,382,192,66,115495,111347,COG
100567,3_dose,reduced_coverage,3233,1244,88,28,15,5,12576,12016,COG
100567,4_dose,reduced_coverage_lower,3702,1558,96,33,17,6,15920,15259,COG
100567,4_dose,reduced_coverage,3928,1696,105,34,18,6,15920,15259,COG
100567,4_dose,reduced_coverage_upper,4253,1793,106,36,18,6,15920,15259,COG
100567,3_dose,full_coverage,4487,1958,118,40,21,7,12576,12016,COG
100567,4_dose,full_coverage,5871,2649,150,53,26,9,15920,15259,COG
100568,3_dose,reduced_coverage,3567,1421,94,27,16,5,14400,13747,COG
100568,4_dose,reduced_coverage_lower,4142,1727,109,32,19,6,18205,17519,COG
100568,4_dose,reduced_coverage,4321,1802,113,35,20,6,18205,17519,COG
100568,4_dose,reduced_coverage_upper,4589,1876,119,38,21,7,18205,17519,COG
100568,3_dose,full_coverage,5010,2075,132,41,23,7,14400,13747,COG
100568,4_dose,full_coverage,6483,2815,166,57,29,10,18205,17519,COG
100569,3_dose,reduced_coverage,10294,4358,274,86,48,15,37975,36272,COG
100569,4_dose,reduced_coverage_lower,12234,5437,311,101,54,18,48050,46250,COG
100569,4_dose,reduced_coverage,12830,5695,319,108,55,19,48050,46250,COG
100569,4_dose,reduced_coverage_upper,13540,5830,332,113,58,20,48050,46250,COG
100569,3_dose,full_coverage,15139,6583,373,128,65,22,37975,36272,COG
100569,4_dose,full_coverage,19233,8893,468,164,81,28,48050,46250,COG
100570,3_dose,reduced_coverage,5571,2003,166,50,29,9,28536,27247,COG
100570,4_dose,reduced_coverage_lower,6408,2441,190,59,33,10,36091,34762,COG
100570,4_dose,reduced_coverage,6690,2554,207,64,36,11,36091,34762,COG
100570,4_dose,reduced_coverage_upper,7021,2745,213,65,37,11,36091,34762,COG
100570,3_dose,full_coverage,7889,3024,238,73,41,13,28536,27247,COG
100570,4_dose,full_coverage,10326,4057,298,97,52,17,36091,34762,COG
100571,3_dose,reduced_coverage,7406,2730,237,75,41,13,41788,39946,COG
100571,4_dose,reduced_coverage_lower,8988,3236,273,88,47,15,52926,50931,COG
100571,4_dose,reduced_coverage,9293,3342,285,91,50,16,52926,50931,COG
100571,4_dose,reduced_coverage_upper,9921,3628,293,97,51,17,52926,50931,COG
100571,3_dose,full_coverage,10604,3923,344,110,60,19,41788,39946,COG
100571,4_dose,full_coverage,13887,5293,436,139,76,24,52926,50931,COG
100572,3_dose,reduced_coverage,39227,14884,1149,344,199,60,183314,174963,COG
100572,4_dose,reduced_coverage_lower,46647,18294,1333,414,231,72,231169,223171,COG
100572,4_dose,reduced_coverage,48002,19296,1388,445,241,77,231169,223171,COG
100572,4_dose,reduced_coverage_upper,51733,20581,1402,455,243,79,231169,223171,COG
100572,3_dose,full_coverage,55914,22491,1620,520,281,90,183314,174963,COG
100572,4_dose,full_coverage,72578,30564,2065,673,358,117,231169,223171,COG
100573,3_dose,reduced_coverage,3296,1345,85,23,15,4,11901,11312,COG
100573,4_dose,reduced_coverage_lower,3947,1711,95,30,17,5,15011,14411,COG
100573,4_dose,reduced_coverage,4135,1819,100,32,17,6,15011,14411,COG
100573,4_dose,reduced_coverage_upper,4368,1861,107,34,19,6,15011,14411,COG
100573,3_dose,full_coverage,4733,2106,118,37,20,6,11901,11312,COG
100573,4_dose,full_coverage,6210,2870,146,49,25,9,15011,14411,COG
100935,3_dose,reduced_coverage,7078,1672,330,73,57,13,72896,69316,GAB
100935,4_dose,reduced_coverage_lower,8627,2090,389,92,67,16,92393,88481,GAB
100935,4_dose,reduced_coverage,8905,2190,409,98,70,17,92393,88481,GAB
100935,4_dose,reduced_coverage_upper,9508,2299,418,97,72,17,92393,88481,GAB
100935,3_dose,full_coverage,9420,2351,425,104,73,18,72896,69316,GAB
100935,4_dose,full_coverage,12387,3052,546,141,94,24,92393,88481,GAB
100936,3_dose,reduced_coverage,2456,578,116,26,20,4,25284,24025,GAB
100936,4_dose,reduced_coverage_lower,2929,706,130,31,22,5,32074,30700,GAB
100936,4_dose,reduced_coverage,2982,752,135,33,23,6,32074,30700,GAB
100936,4_dose,reduced_coverage_upper,3139,795,144,35,25,6,32074,30700,GAB
100936,3_dose,full_coverage,3122,847,144,36,25,6,25284,24025,GAB
100936,4_dose,full_coverage,4136,1112,183,48,31,8,32074,30700,GAB
100937,3_dose,reduced_coverage,663,155,29,6,5,1,6017,5712,GAB
100937,4_dose,reduced_coverage_lower,773,200,32,8,6,1,7629,7313,GAB
100937,4_dose,reduced_coverage,809,202,34,8,6,1,7629,7313,GAB
100937,4_dose,reduced_coverage_upper,833,215,35,9,6,2,7629,7313,GAB
100937,3_dose,full_coverage,831,220,36,9,6,2,6017,5712,GAB
100937,4_dose,full_coverage,1100,300,46,13,8,2,7629,7313,GAB
100938,3_dose,reduced_coverage,1303,354,53,13,9,2,9855,9330,GAB
100938,4_dose,reduced_coverage_lower,1557,447,60,16,10,3,12465,11910,GAB
100938,4_dose,reduced_coverage,1660,479,66,16,11,3,12465,11910,GAB
100938,4_dose,reduced_coverage_upper,1797,515,69,18,12,3,12465,11910,GAB
100938,3_dose,full_coverage,1727,503,68,18,12,3,9855,9330,GAB
100938,4_dose,full_coverage,2308,687,87,24,15,4,12465,11910,GAB
100939,3_dose,reduced_coverage,571,149,23,6,4,1,4534,4296,GAB
100939,4_dose,reduced_coverage_lower,683,173,27,7,5,1,5742,5488,GAB
100939,4_dose,reduced_coverage,706,199,28,8,5,1,5742,5488,GAB
100939,4_dose,reduced_coverage_upper,740,203,29,8,5,1,5742,5488,GAB
100939,3_dose,full_coverage,740,212,30,8,5,1,4534,4296,GAB
100939,4_dose,full_coverage,979,277,38,11,7,2,5742,5488,GAB
100940,3_dose,reduced_coverage,850,224,34,8,6,1,6492,6168,GAB
100940,4_dose,reduced_coverage_lower,965,283,39,11,7,2,8228,7857,GAB
100940,4_dose,reduced_coverage,1031,290,40,11,7,2,8228,7857,GAB
100940,4_dose,reduced_coverage_upper,1100,314,43,12,7,2,8228,7857,GAB
100940,3_dose,full_coverage,1081,316,45,12,8,2,6492,6168,GAB
100940,4_dose,full_coverage,1419,421,57,16,10,3,8228,7857,GAB
100941,3_dose,reduced_coverage,756,182,31,8,5,1,6613,6281,GAB
100941,4_dose,reduced_coverage_lower,908,231,36,10,6,2,8412,8043,GAB
100941,4_dose,reduced_coverage,941,239,39,10,7,2,8412,8043,GAB
100941,4_dose,reduced_coverage_upper,978,248,40,11,7,2,8412,8043,GAB
100941,3_dose,full_coverage,977,262,40,11,7,2,6613,6281,GAB
100941,4_dose,full_coverage,1283,344,54,15,9,3,8412,8043,GAB
100942,3_dose,reduced_coverage,1096,209,53,11,9,2,12835,12237,GAB
100942,4_dose,reduced_coverage_lower,1278,245,60,14,10,2,16301,15674,GAB
100942,4_dose,reduced_coverage,1358,274,65,15,11,3,16301,15674,GAB
100942,4_dose,reduced_coverage_upper,1442,292,67,16,11,3,16301,15674,GAB
100942,3_dose,full_coverage,1434,309,68,16,12,3,12835,12237,GAB
100942,4_dose,full_coverage,1894,408,87,23,15,4,16301,15674,GAB
100943,3_dose,reduced_coverage,1868,489,79,19,14,3,15756,14968,GAB
100943,4_dose,reduced_coverage_lower,2288,605,92,23,16,4,20041,19168,GAB
100943,4_dose,reduced_coverage,2389,674,95,25,16,4,20041,19168,GAB
100943,4_dose,reduced_coverage_upper,2549,672,98,25,17,4,20041,19168,GAB
100943,3_dose,full_coverage,2544,677,99,28,17,5,15756,14968,GAB
100943,4_dose,full_coverage,3270,952,127,36,22,6,20041,19168,GAB
100975,3_dose,reduced_coverage,149959,58219,4221,1328,728,229,490468,467346,GHA
100975,4_dose,reduced_coverage_lower,179609,70802,4797,1630,827,281,621220,596940,GHA
100975,4_dose,reduced_coverage,182257,74776,5085,1697,877,293,621220,596940,GHA
100975,4_dose,reduced_coverage_upper,191795,79542,5329,1754,919,303,621220,596940,GHA
100975,3_dose,full_coverage,148447,58172,4211,1362,726,235,490468,467346,GHA
100975,4_dose,full_coverage,195533,78565,5372,1796,927,310,621220,596940,GHA
100976,3_dose,reduced_coverage,120031,54884,2590,692,447,119,236806,224009,GHA
100976,4_dose,reduced_coverage_lower,142000,68231,2859,891,493,154,299595,287402,GHA
100976,4_dose,reduced_coverage,149272,70382,2975,962,513,166,299595,287402,GHA
100976,4_dose,reduced_coverage_upper,157394,73676,3121,983,538,169,299595,287402,GHA
100976,3_dose,full_coverage,120876,54371,2616,760,451,131,236806,224009,GHA
100976,4_dose,full_coverage,156890,75323,3123,996,539,172,299595,287402,GHA
100977,3_dose,reduced_coverage,126800,61377,2813,585,485,101,217815,206385,GHA
100977,4_dose,reduced_coverage_lower,155993,76565,3094,726,534,125,276610,264631,GHA
100977,4_dose,reduced_coverage,163920,81426,3209,793,553,137,276610,264631,GHA
100977,4_dose,reduced_coverage_upper,168314,83644,3265,837,563,144,276610,264631,GHA
100977,3_dose,full_coverage,129744,63105,2788,566,481,98,217815,206385,GHA
100977,4_dose,full_coverage,169614,84269,3310,833,571,144,276610,264631,GHA
100978,3_dose,reduced_coverage,169781,79574,3476,678,600,117,271914,258233,GHA
100978,4_dose,reduced_coverage_lower,197250,97093,3877,785,669,135,344534,331146,GHA
100978,4_dose,reduced_coverage,211176,98843,4006,955,691,165,344534,331146,GHA
100978,4_dose,reduced_coverage_upper,224491,106101,4136,960,713,166,344534,331146,GHA
100978,3_dose,full_coverage,169471,79676,3435,699,593,121,271914,258233,GHA
100978,4_dose,full_coverage,213709,110271,4091,997,706,172,344534,331146,GHA
100979,3_dose,reduced_coverage,64487,18200,2356,667,406,115,348244,332117,GHA
100979,4_dose,reduced_coverage_lower,74957,22612,2808,823,484,142,441351,425342,GHA
100979,4_dose,reduced_coverage,80568,23750,2946,861,508,149,441351,425342,GHA
100979,4_dose,reduced_coverage_upper,83532,24986,3059,909,528,157,441351,425342,GHA
100979,3_dose,full_coverage,63567,19090,2403,690,415,119,348244,332117,GHA
100979,4_dose,full_coverage,84210,25510,2989,900,516,155,441351,425342,GHA
100980,3_dose,reduced_coverage,131362,60446,2834,665,489,115,253634,240184,GHA
100980,4_dose,reduced_coverage_lower,158058,74235,3180,844,549,146,320437,306895,GHA
100980,4_dose,reduced_coverage,164865,81175,3311,851,571,147,320437,306895,GHA
100980,4_dose,reduced_coverage_upper,170703,84215,3406,956,588,165,320437,306895,GHA
100980,3_dose,full_coverage,136833,63427,2830,660,488,114,253634,240184,GHA
100980,4_dose,full_coverage,178645,84537,3492,987,602,170,320437,306895,GHA
100981,3_dose,reduced_coverage,29727,10588,891,297,154,51,105922,100798,GHA
100981,4_dose,reduced_coverage_lower,34708,12978,1055,352,182,61,134350,128681,GHA
100981,4_dose,reduced_coverage,36381,13659,1114,377,192,65,134350,128681,GHA
100981,4_dose,reduced_coverage_upper,38500,14418,1174,395,202,68,134350,128681,GHA
100981,3_dose,full_coverage,29990,10819,969,299,167,52,105922,100798,GHA
100981,4_dose,full_coverage,38589,14392,1152,390,199,67,134350,128681,GHA
100982,3_dose,reduced_coverage,32069,14710,741,234,128,40,69992,66542,GHA
100982,4_dose,reduced_coverage_lower,36612,18269,825,296,142,51,88795,85016,GHA
100982,4_dose,reduced_coverage,39713,19432,878,301,152,52,88795,85016,GHA
100982,4_dose,reduced_coverage_upper,42241,20554,924,328,159,57,88795,85016,GHA
100982,3_dose,full_coverage,33405,15823,787,239,136,41,69992,66542,GHA
100982,4_dose,full_coverage,42908,20773,922,315,159,54,88795,85016,GHA
100983,3_dose,reduced_coverage,136927,63605,2918,515,503,89,223023,211030,GHA
100983,4_dose,reduced_coverage_lower,158795,77957,3174,700,547,121,282731,270442,GHA
100983,4_dose,reduced_coverage,166864,81093,3323,752,573,130,282731,270442,GHA
100983,4_dose,reduced_coverage_upper,178471,84631,3439,807,593,139,282731,270442,GHA
100983,3_dose,full_coverage,138240,64350,2918,508,503,88,223023,211030,GHA
100983,4_dose,full_coverage,182697,86211,3450,832,595,144,282731,270442,GHA
100984,3_dose,reduced_coverage,133900,64166,2835,637,489,110,235036,223133,GHA
100984,4_dose,reduced_coverage_lower,158137,75031,3139,831,542,143,297695,285039,GHA
100984,4_dose,reduced_coverage,171052,84623,3370,887,581,153,297695,285039,GHA
100984,4_dose,reduced_coverage_upper,175562,86553,3353,985,578,170,297695,285039,GHA
100984,3_dose,full_coverage,134719,66131,2906,706,501,122,235036,223133,GHA
100984,4_dose,full_coverage,178213,86143,3417,948,589,164,297695,285039,GHA
100985,3_dose,reduced_coverage,17190,5058,587,136,109,25,146441,139531,GIN
100985,4_dose,reduced_coverage_lower,20191,6852,649,183,120,34,185222,177755,GIN
100985,4_dose,reduced_coverage,21372,7136,671,182,125,34,185222,177755,GIN
100985,4_dose,reduced_coverage_upper,22590,7693,728,201,135,37,185222,177755,GIN
100985,3_dose,full_coverage,35884,14213,1144,382,212,71,146441,139531,GIN
100985,4_dose,full_coverage,46746,19106,1462,501,271,93,185222,177755,GIN
100986,3_dose,reduced_coverage,18578,4436,736,163,137,30,195562,187242,GIN
100986,4_dose,reduced_coverage_lower,22197,6196,864,220,160,41,247352,238318,GIN
100986,4_dose,reduced_coverage,22494,6639,858,226,159,42,247352,238318,GIN
100986,4_dose,reduced_coverage_upper,24010,6707,921,236,171,44,247352,238318,GIN
100986,3_dose,full_coverage,39416,12464,1430,424,266,79,195562,187242,GIN
100986,4_dose,full_coverage,49661,16491,1856,560,345,104,247352,238318,GIN
100987,3_dose,reduced_coverage,33883,11284,679,54,126,10,114532,108384,GIN
100987,4_dose,reduced_coverage_lower,37881,15181,749,93,139,17,144635,138037,GIN
100987,4_dose,reduced_coverage,41736,15400,773,122,144,23,144635,138037,GIN
100987,4_dose,reduced_coverage_upper,41047,17229,791,140,147,26,144635,138037,GIN
100987,3_dose,full_coverage,67199,29814,1398,265,260,49,114532,108384,GIN
100987,4_dose,full_coverage,87793,40640,1682,395,312,73,144635,138037,GIN
100988,3_dose,reduced_coverage,46819,16508,1058,212,196,39,210342,199972,GIN
100988,4_dose,reduced_coverage_lower,56047,21165,1216,280,226,52,265727,255002,GIN
100988,4_dose,reduced_coverage,57838,20777,1221,325,227,60,265727,255002,GIN
100988,4_dose,reduced_coverage_upper,57984,23161,1268,329,235,61,265727,255002,GIN
100988,3_dose,full_coverage,94284,44565,2096,680,389,126,210342,199972,GIN
100988,4_dose,full_coverage,124957,58001,2594,912,482,169,265727,255002,GIN
100989,3_dose,reduced_coverage,71455,26899,1687,130,313,24,227633,215107,GIN
100989,4_dose,reduced_coverage_lower,82924,35464,1906,232,354,43,287680,274822,GIN
100989,4_dose,reduced_coverage,83969,37525,1945,266,361,49,287680,274822,GIN
100989,4_dose,reduced_coverage_upper,89722,41244,2016,235,374,44,287680,274822,GIN
100989,3_dose,full_coverage,143806,73476,3647,603,677,112,227633,215107,GIN
100989,4_dose,full_coverage,186362,97105,4301,904,799,168,287680,274822,GIN
100990,3_dose,reduced_coverage,13597,3478,446,112,83,21,132226,126297,GIN
100990,4_dose,reduced_coverage_lower,15215,4187,514,150,95,28,167433,161316,GIN
100990,4_dose,reduced_coverage,15934,4932,560,165,104,31,167433,161316,GIN
100990,4_dose,reduced_coverage_upper,17212,5006,590,180,109,33,167433,161316,GIN
100990,3_dose,full_coverage,26575,9450,919,301,171,56,132226,126297,GIN
100990,4_dose,full_coverage,34478,12436,1189,406,221,75,167433,161316,GIN
100991,3_dose,reduced_coverage,28302,11097,652,137,121,25,115234,109591,GIN
100991,4_dose,reduced_coverage_lower,32678,14407,753,184,140,34,145280,139460,GIN
100991,4_dose,reduced_coverage,33314,14786,753,187,140,35,145280,139460,GIN
100991,4_dose,reduced_coverage_upper,35833,15797,788,188,146,35,145280,139460,GIN
100991,3_dose,full_coverage,58342,28971,1356,387,252,72,115234,109591,GIN
100991,4_dose,full_coverage,75643,38720,1638,545,304,101,145280,139460,GIN
100992,3_dose,reduced_coverage,105819,37684,2400,72,446,13,321428,304165,GIN
100992,4_dose,reduced_coverage_lower,117764,49294,2668,198,495,37,404251,387627,GIN
100992,4_dose,reduced_coverage,130999,50477,2771,254,514,47,404251,387627,GIN
100992,4_dose,reduced_coverage_upper,132480,54873,2777,293,516,54,404251,387627,GIN
100992,3_dose,full_coverage,219722,102265,4796,539,891,100,321428,304165,GIN
100992,4_dose,full_coverage,284488,135316,5539,1002,1028,186,404251,387627,GIN
101013,3_dose,reduced_coverage,1562,136,41,-2,6,-0,11476,10739,GNQ
101013,4_dose,reduced_coverage_lower,1759,309,48,1,8,0,14454,13770,GNQ
101013,4_dose,reduced_coverage,1727,367,47,3,7,1,14454,13770,GNQ
101013,4_dose,reduced_coverage_upper,1858,422,50,4,8,1,14454,13770,GNQ
101013,3_dose,full_coverage,4724,2047,113,34,18,5,11476,10739,GNQ
101013,4_dose,full_coverage,6176,2831,143,47,22,7,14454,13770,GNQ
101014,3_dose,reduced_coverage,2504,405,59,-1,9,-0,15270,14289,GNQ
101014,4_dose,reduced_coverage_lower,2665,677,62,4,10,1,19212,18262,GNQ
101014,4_dose,reduced_coverage,2608,707,67,5,10,1,19212,18262,GNQ
101014,4_dose,reduced_coverage_upper,2884,744,68,5,11,1,19212,18262,GNQ
101014,3_dose,full_coverage,7372,3394,160,48,25,7,15270,14289,GNQ
101014,4_dose,full_coverage,9378,4595,194,63,30,10,19212,18262,GNQ
101015,3_dose,reduced_coverage,2961,562,83,-3,13,-0,24504,23173,GNQ
101015,4_dose,reduced_coverage_lower,3436,755,90,3,14,0,30979,29517,GNQ
101015,4_dose,reduced_coverage,3465,805,95,5,15,1,30979,29517,GNQ
101015,4_dose,reduced_coverage_upper,3627,1017,99,8,16,1,30979,29517,GNQ
101015,3_dose,full_coverage,9643,4451,238,71,37,11,24504,23173,GNQ
101015,4_dose,full_coverage,13096,6095,297,100,47,16,30979,29517,GNQ
101016,3_dose,reduced_coverage,1947,289,51,-2,8,-0,13955,13107,GNQ
101016,4_dose,reduced_coverage_lower,2199,482,57,3,9,1,17664,16778,GNQ
101016,4_dose,reduced_coverage,2167,553,58,4,9,1,17664,16778,GNQ
101016,4_dose,reduced_coverage_upper,2313,626,57,6,9,1,17664,16778,GNQ
101016,3_dose,full_coverage,5661,2554,140,44,22,7,13955,13107,GNQ
101016,4_dose,full_coverage,7287,3453,171,59,27,9,17664,16778,GNQ
101461,3_dose,reduced_coverage,1848,-23,127,-1,20,-0,62020,59308,KEN
101461,4_dose,reduced_coverage_lower,2246,-42,151,-3,24,-0,78515,75810,KEN
101461,4_dose,reduced_coverage,2383,-35,159,-2,25,-0,78515,75810,KEN
101461,4_dose,reduced_coverage_upper,2437,5,159,1,25,0,78515,75810,KEN
101461,3_dose,full_coverage,2194,-29,146,-2,23,-0,62020,59308,KEN
101461,4_dose,full_coverage,2833,-27,188,-2,30,-0,78515,75810,KEN
101462,3_dose,reduced_coverage,1682,-91,112,-10,18,-2,98419,94250,KEN
101462,4_dose,reduced_coverage_lower,1874,-88,120,-7,19,-1,124595,120232,KEN
101462,4_dose,reduced_coverage,1960,-55,128,-6,20,-1,124595,120232,KEN
101462,4_dose,reduced_coverage_upper,2054,-80,133,-9,21,-1,124595,120232,KEN
101462,3_dose,full_coverage,1915,-78,133,-8,21,-1,98419,94250,KEN
101462,4_dose,full_coverage,2498,-51,167,-6,26,-1,124595,120232,KEN
101463,3_dose,reduced_coverage,22407,5269,972,230,154,36,206307,197304,KEN
101463,4_dose,reduced_coverage_lower,27115,6301,1174,280,186,44,261399,252053,KEN
101463,4_dose,reduced_coverage,28066,6843,1224,306,194,48,261399,252053,KEN
101463,4_dose,reduced_coverage_upper,29214,7103,1268,308,201,49,261399,252053,KEN
101463,3_dose,full_coverage,27272,6429,1186,295,188,47,206307,197304,KEN
101463,4_dose,full_coverage,35428,8626,1544,397,245,63,261399,252053,KEN
101464,3_dose,reduced_coverage,28689,12533,740,226,117,36,93725,88852,KEN
101464,4_dose,reduced_coverage_lower,34145,15019,847,292,134,46,118426,113870,KEN
101464,4_dose,reduced_coverage,34471,15799,885,292,140,46,118426,113870,KEN
101464,4_dose,reduced_coverage_upper,36887,17180,907,311,144,49,118426,113870,KEN
101464,3_dose,full_coverage,33805,15350,891,278,141,44,93725,88852,KEN
101464,4_dose,full_coverage,45339,21237,1101,389,175,62,118426,113870,KEN
101465,3_dose,reduced_coverage,608,-10,39,-1,6,-0,22228,21322,KEN
101465,4_dose,reduced_coverage_lower,717,-10,48,-1,8,-0,28203,27220,KEN
101465,4_dose,reduced_coverage,772,-4,50,-0,8,-0,28203,27220,KEN
101465,4_dose,reduced_coverage_upper,781,-4,52,-0,8,-0,28203,27220,KEN
101465,3_dose,full_coverage,735,-4,48,-0,8,-0,22228,21322,KEN
101465,4_dose,full_coverage,926,0,62,0,10,0,28203,27220,KEN
101466,3_dose,reduced_coverage,2642,-51,167,-4,26,-1,78901,75433,KEN
101466,4_dose,reduced_coverage_lower,2921,3,196,1,31,0,99682,96341,KEN
101466,4_dose,reduced_coverage,3082,-12,201,-1,32,-0,99682,96341,KEN
101466,4_dose,reduced_coverage_upper,3225,-6,209,-0,33,-0,99682,96341,KEN
101466,3_dose,full_coverage,2935,24,199,2,32,0,78901,75433,KEN
101466,4_dose,full_coverage,3853,6,253,1,40,0,99682,96341,KEN
101467,3_dose,reduced_coverage,2130,21,138,1,22,0,67023,64320,KEN
101467,4_dose,reduced_coverage_lower,2600,38,169,3,27,1,84859,82007,KEN
101467,4_dose,reduced_coverage,2756,27,176,3,28,0,84859,82007,KEN
101467,4_dose,reduced_coverage_upper,2844,94,178,7,28,1,84859,82007,KEN
101467,3_dose,full_coverage,2557,68,169,5,27,1,67023,64320,KEN
101467,4_dose,full_coverage,3320,132,216,10,34,2,84859,82007,KEN
101468,3_dose,reduced_coverage,18239,4428,746,190,118,30,135102,129319,KEN
101468,4_dose,reduced_coverage_lower,22211,5628,864,237,137,38,170875,164771,KEN
101468,4_dose,reduced_coverage,23129,5802,885,252,140,40,170875,164771,KEN
101468,4_dose,reduced_coverage_upper,23924,6101,937,261,149,41,170875,164771,KEN
101468,3_dose,full_coverage,22173,5839,869,242,138,38,135102,129319,KEN
101468,4_dose,full_coverage,29052,7801,1114,323,177,51,170875,164771,KEN
101469,3_dose,reduced_coverage,558,2,37,0,6,0,17788,17051,KEN
101469,4_dose,reduced_coverage_lower,642,16,44,1,7,0,22564,21770,KEN
101469,4_dose,reduced_coverage,660,9,46,1,7,0,22564,21770,KEN
101469,4_dose,reduced_coverage_upper,701,12,47,1,7,0,22564,21770,KEN
101469,3_dose,full_coverage,672,16,45,1,7,0,17788,17051,KEN
101469,4_dose,full_coverage,877,16,54,2,9,0,22564,21770,KEN
101470,3_dose,reduced_coverage,1744,-3,117,-0,19,-0,58819,56242,KEN
101470,4_dose,reduced_coverage_lower,2131,-12,139,-1,22,-0,74417,71851,KEN
101470,4_dose,reduced_coverage,2216,-23,139,-1,22,-0,74417,71851,KEN
101470,4_dose,reduced_coverage_upper,2304,-9,148,-1,24,-0,74417,71851,KEN
101470,3_dose,full_coverage,2159,19,134,2,21,0,58819,56242,KEN
101470,4_dose,full_coverage,2802,31,184,3,29,1,74417,71851,KEN
101471,3_dose,reduced_coverage,27119,7287,1102,292,175,46,201904,192799,KEN
101471,4_dose,reduced_coverage_lower,32074,8939,1262,353,200,56,255496,246004,KEN
101471,4_dose,reduced_coverage,34237,9661,1329,375,211,60,255496,246004,KEN
101471,4_dose,reduced_coverage_upper,34936,10348,1380,393,219,62,255496,246004,KEN
101471,3_dose,full_coverage,33747,9556,1320,371,209,59,201904,192799,KEN
101471,4_dose,full_coverage,42711,13260,1702,494,270,78,255496,246004,KEN
101472,3_dose,reduced_coverage,2260,-96,149,-9,24,-1,95588,91775,KEN
101472,4_dose,reduced_coverage_lower,2539,-63,168,-4,27,-1,121427,117220,KEN
101472,4_dose,reduced_coverage,2617,-87,177,-7,28,-1,121427,117220,KEN
101472,4_dose,reduced_coverage_upper,2832,-70,184,-6,29,-1,121427,117220,KEN
101472,3_dose,full_coverage,2685,-34,168,-2,27,-0,95588,91775,KEN
101472,4_dose,full_coverage,3351,-33,221,-2,35,-0,121427,117220,KEN
101473,3_dose,reduced_coverage,3188,-142,199,-11,32,-2,103323,99038,KEN
101473,4_dose,reduced_coverage_lower,3735,-46,233,-2,37,-0,131022,126398,KEN
101473,4_dose,reduced_coverage,3892,-50,242,-3,38,-1,131022,126398,KEN
101473,4_dose,reduced_coverage_upper,3995,-64,258,-3,41,-1,131022,126398,KEN
101473,3_dose,full_coverage,3813,-6,232,-1,37,-0,103323,99038,KEN
101473,4_dose,full_coverage,4952,-18,303,1,48,0,131022,126398,KEN
101474,3_dose,reduced_coverage,12840,2500,628,134,100,21,143926,137167,KEN
101474,4_dose,reduced_coverage_lower,14924,3111,730,171,116,27,182151,175510,KEN
101474,4_dose,reduced_coverage,15778,3308,763,183,121,29,182151,175510,KEN
101474,4_dose,reduced_coverage_upper,16636,3517,841,188,133,30,182151,175510,KEN
101474,3_dose,full_coverage,15155,3148,748,174,119,28,143926,137167,KEN
101474,4_dose,full_coverage,19989,4340,959,231,152,37,182151,175510,KEN
101475,3_dose,reduced_coverage,2672,-48,177,-4,28,-1,82698,79383,KEN
101475,4_dose,reduced_coverage_lower,3032,-5,206,-1,33,-0,104635,101122,KEN
101475,4_dose,reduced_coverage,3270,-57,214,-4,34,-1,104635,101122,KEN
101475,4_dose,reduced_coverage_upper,3349,-33,221,-3,35,-0,104635,101122,KEN
101475,3_dose,full_coverage,3166,-32,199,-2,32,-0,82698,79383,KEN
101475,4_dose,full_coverage,4054,-13,256,-0,41,-0,104635,101122,KEN
101476,3_dose,reduced_coverage,6838,359,453,28,72,4,170570,163160,KEN
101476,4_dose,reduced_coverage_lower,8262,429,526,36,83,6,216185,208848,KEN
101476,4_dose,reduced_coverage,8829,473,570,38,90,6,216185,208848,KEN
101476,4_dose,reduced_coverage_upper,9126,651,590,53,94,8,216185,208848,KEN
101476,3_dose,full_coverage,8369,525,545,46,86,7,170570,163160,KEN
101476,4_dose,full_coverage,10749,811,690,67,109,11,216185,208848,KEN
101477,3_dose,reduced_coverage,17608,4339,760,195,120,31,153166,146600,KEN
101477,4_dose,reduced_coverage_lower,21401,4992,894,234,142,37,193825,187180,KEN
101477,4_dose,reduced_coverage,21835,5474,955,248,151,39,193825,187180,KEN
101477,4_dose,reduced_coverage_upper,23084,5967,984,260,156,41,193825,187180,KEN
101477,3_dose,full_coverage,20982,5186,917,224,145,36,153166,146600,KEN
101477,4_dose,full_coverage,27746,6649,1175,306,186,49,193825,187180,KEN
101478,3_dose,reduced_coverage,4013,-153,275,-12,44,-2,145273,138824,KEN
101478,4_dose,reduced_coverage_lower,4900,-59,315,-5,50,-1,183632,177699,KEN
101478,4_dose,reduced_coverage,5082,-53,323,-4,51,-1,183632,177699,KEN
101478,4_dose,reduced_coverage_upper,5422,-85,324,-7,51,-1,183632,177699,KEN
