DIDE_CODE,vaccine_type,vaccine_scenario,clin_cases_averted,sev_cases_averted,deaths_averted,num_vacc_doses,ISO
100987,4_dose,reduced_coverage,22525,369,69,130423,GIN
100987,4_dose,reduced_coverage_upper,19180,307,57,130423,GIN
100987,3_dose,full_coverage,40680,719,133,107588,GIN
100987,4_dose,full_coverage,49811,868,161,130423,GIN
100988,3_dose,reduced_coverage,23838,602,112,198107,GIN
100988,4_dose,reduced_coverage_lower,25733,625,116,239736,GIN
100988,4_dose,reduced_coverage,26496,624,116,239736,GIN
100988,4_dose,reduced_coverage_upper,28126,696,129,239736,GIN
100988,3_dose,full_coverage,49892,1293,240,198107,GIN
100988,4_dose,full_coverage,61069,1584,294,239736,GIN
100989,3_dose,reduced_coverage,37610,681,126,213537,GIN
100989,4_dose,reduced_coverage_lower,41199,722,134,260774,GIN
100989,4_dose,reduced_coverage,43980,816,151,260774,GIN
100989,4_dose,reduced_coverage_upper,52879,957,178,260774,GIN
100989,3_dose,full_coverage,93546,1817,337,213537,GIN
100989,4_dose,full_coverage,97901,1821,338,260774,GIN
100990,3_dose,reduced_coverage,5046,232,43,125995,GIN
100990,4_dose,reduced_coverage_lower,5566,263,49,152207,GIN
100990,4_dose,reduced_coverage,5684,267,50,152207,GIN
100990,4_dose,reduced_coverage_upper,6013,288,53,152207,GIN
100990,3_dose,full_coverage,10117,508,94,125995,GIN
100990,4_dose,full_coverage,12487,626,116,152207,GIN
100991,3_dose,reduced_coverage,12059,326,60,106800,GIN
100991,4_dose,reduced_coverage_lower,13980,381,71,130139,GIN
100991,4_dose,reduced_coverage,13986,373,69,130139,GIN
100991,4_dose,reduced_coverage_upper,14665,406,75,130139,GIN
100991,3_dose,full_coverage,31492,828,154,106800,GIN
100991,4_dose,full_coverage,38127,967,180,130139,GIN
100992,3_dose,reduced_coverage,61792,1253,233,300277,GIN
100992,4_dose,reduced_coverage_lower,50805,848,157,366326,GIN
100992,4_dose,reduced_coverage,52937,941,175,366326,GIN
100992,4_dose,reduced_coverage_upper,60199,900,167,366326,GIN
100992,3_dose,full_coverage,127297,2159,401,300277,GIN
100992,4_dose,full_coverage,154541,2514,467,366326,GIN
101013,3_dose,reduced_coverage,649,20,3,10804,GNQ
101013,4_dose,reduced_coverage_lower,722,21,3,13098,GNQ
101013,4_dose,reduced_coverage,780,23,4,13098,GNQ
101013,4_dose,reduced_coverage_upper,781,24,4,13098,GNQ
101013,3_dose,full_coverage,2462,72,11,10804,GNQ
101013,4_dose,full_coverage,2926,83,13,13098,GNQ
101014,3_dose,reduced_coverage,477,13,2,14265,GNQ
101014,4_dose,reduced_coverage_lower,841,22,4,17405,GNQ
101014,4_dose,reduced_coverage,807,18,3,17405,GNQ
101014,4_dose,reduced_coverage_upper,794,20,3,17405,GNQ
101014,3_dose,full_coverage,3568,94,15,14265,GNQ
101014,4_dose,full_coverage,4368,110,17,17405,GNQ
101015,3_dose,reduced_coverage,1472,38,6,23182,GNQ
101015,4_dose,reduced_coverage_lower,1636,38,6,28295,GNQ
101015,4_dose,reduced_coverage,1414,34,5,28295,GNQ
101015,4_dose,reduced_coverage_upper,1636,42,7,28295,GNQ
101015,3_dose,full_coverage,5018,142,22,23182,GNQ
101015,4_dose,full_coverage,6132,174,27,28295,GNQ
101016,3_dose,reduced_coverage,1056,27,4,13103,GNQ
101016,4_dose,reduced_coverage_lower,1018,27,4,16129,GNQ
101016,4_dose,reduced_coverage,1106,31,5,16129,GNQ
101016,4_dose,reduced_coverage_upper,1121,28,4,16129,GNQ
101016,3_dose,full_coverage,3108,91,14,13103,GNQ
101016,4_dose,full_coverage,3833,108,17,16129,GNQ
101461,3_dose,reduced_coverage,476,38,6,57710,KEN
101461,4_dose,reduced_coverage_lower,407,32,5,70287,KEN
101461,4_dose,reduced_coverage,421,33,5,70287,KEN
101461,4_dose,reduced_coverage_upper,550,44,7,70287,KEN
101461,3_dose,full_coverage,428,35,6,57710,KEN
101461,4_dose,full_coverage,516,43,7,70287,KEN
101462,3_dose,reduced_coverage,261,23,4,92425,KEN
101462,4_dose,reduced_coverage_lower,302,26,4,112609,KEN
101462,4_dose,reduced_coverage,270,23,4,112609,KEN
101462,4_dose,reduced_coverage_upper,248,21,3,112609,KEN
101462,3_dose,full_coverage,399,35,6,92425,KEN
101462,4_dose,full_coverage,405,35,6,112609,KEN
101463,3_dose,reduced_coverage,6524,402,64,193800,KEN
101463,4_dose,reduced_coverage_lower,7367,457,73,233924,KEN
101463,4_dose,reduced_coverage,7641,482,76,233924,KEN
101463,4_dose,reduced_coverage_upper,9111,508,81,233924,KEN
101463,3_dose,full_coverage,8737,528,84,193800,KEN
101463,4_dose,full_coverage,10605,646,102,233924,KEN
101464,3_dose,reduced_coverage,13560,443,70,86869,KEN
101464,4_dose,reduced_coverage_lower,16187,525,83,106121,KEN
101464,4_dose,reduced_coverage,16441,507,80,106121,KEN
101464,4_dose,reduced_coverage_upper,17042,553,88,106121,KEN
101464,3_dose,full_coverage,17770,563,89,86869,KEN
101464,4_dose,full_coverage,21198,675,107,106121,KEN
101465,3_dose,reduced_coverage,105,9,1,21001,KEN
101465,4_dose,reduced_coverage_lower,105,9,1,25557,KEN
101465,4_dose,reduced_coverage,96,8,1,25557,KEN
101465,4_dose,reduced_coverage_upper,154,13,2,25557,KEN
101465,3_dose,full_coverage,89,8,1,21001,KEN
101465,4_dose,full_coverage,139,12,2,25557,KEN
101466,3_dose,reduced_coverage,260,18,3,73977,KEN
101466,4_dose,reduced_coverage_lower,367,28,4,89138,KEN
101466,4_dose,reduced_coverage,377,29,5,89138,KEN
101466,4_dose,reduced_coverage_upper,478,38,6,89138,KEN
101466,3_dose,full_coverage,328,26,4,73977,KEN
101466,4_dose,full_coverage,373,31,5,89138,KEN
101467,3_dose,reduced_coverage,349,29,5,64292,KEN
101467,4_dose,reduced_coverage_lower,333,27,4,77312,KEN
101467,4_dose,reduced_coverage,436,35,6,77312,KEN
101467,4_dose,reduced_coverage_upper,547,43,7,77312,KEN
101467,3_dose,full_coverage,423,33,5,64292,KEN
101467,4_dose,full_coverage,644,50,8,77312,KEN
101468,3_dose,reduced_coverage,5165,296,47,125598,KEN
101468,4_dose,reduced_coverage_lower,6267,337,53,154313,KEN
101468,4_dose,reduced_coverage,6238,342,54,154313,KEN
101468,4_dose,reduced_coverage_upper,6660,359,57,154313,KEN
101468,3_dose,full_coverage,6487,377,60,125598,KEN
101468,4_dose,full_coverage,8678,477,76,154313,KEN
101469,3_dose,reduced_coverage,116,10,2,16600,KEN
101469,4_dose,reduced_coverage_lower,123,10,2,20191,KEN
101469,4_dose,reduced_coverage,124,11,2,20191,KEN
101469,4_dose,reduced_coverage_upper,131,11,2,20191,KEN
101469,3_dose,full_coverage,113,10,2,16600,KEN
101469,4_dose,full_coverage,145,12,2,20191,KEN
101470,3_dose,reduced_coverage,121,12,2,54982,KEN
101470,4_dose,reduced_coverage_lower,194,17,3,67365,KEN
101470,4_dose,reduced_coverage,273,22,3,67365,KEN
101470,4_dose,reduced_coverage_upper,258,21,3,67365,KEN
101470,3_dose,full_coverage,289,24,4,54982,KEN
101470,4_dose,full_coverage,410,34,5,67365,KEN
101471,3_dose,reduced_coverage,9299,547,87,189359,KEN
101471,4_dose,reduced_coverage_lower,10081,575,91,229306,KEN
101471,4_dose,reduced_coverage,10880,626,99,229306,KEN
101471,4_dose,reduced_coverage_upper,11293,626,99,229306,KEN
101471,3_dose,full_coverage,8681,538,85,189359,KEN
101471,4_dose,full_coverage,11513,676,107,229306,KEN
101472,3_dose,reduced_coverage,31,3,1,90257,KEN
101472,4_dose,reduced_coverage_lower,42,4,1,110472,KEN
101472,4_dose,reduced_coverage,185,16,3,110472,KEN
101472,4_dose,reduced_coverage_upper,289,25,4,110472,KEN
101472,3_dose,full_coverage,62,7,1,90257,KEN
101472,4_dose,full_coverage,87,8,1,110472,KEN
101473,3_dose,reduced_coverage,697,58,9,96408,KEN
101473,4_dose,reduced_coverage_lower,723,59,9,118269,KEN
101473,4_dose,reduced_coverage,778,63,10,118269,KEN
101473,4_dose,reduced_coverage_upper,868,71,11,118269,KEN
101473,3_dose,full_coverage,755,62,10,96408,KEN
101473,4_dose,full_coverage,771,63,10,118269,KEN
101474,3_dose,reduced_coverage,5005,294,47,134908,KEN
101474,4_dose,reduced_coverage_lower,4445,292,46,163584,KEN
101474,4_dose,reduced_coverage,4613,297,47,163584,KEN
101474,4_dose,reduced_coverage_upper,4965,330,52,163584,KEN
101474,3_dose,full_coverage,5494,349,55,134908,KEN
101474,4_dose,full_coverage,5744,367,58,163584,KEN
101475,3_dose,reduced_coverage,647,50,8,77320,KEN
101475,4_dose,reduced_coverage_lower,340,26,4,94348,KEN
101475,4_dose,reduced_coverage,288,25,4,94348,KEN
101475,4_dose,reduced_coverage_upper,540,43,7,94348,KEN
101475,3_dose,full_coverage,624,48,8,77320,KEN
101475,4_dose,full_coverage,827,66,10,94348,KEN
101476,3_dose,reduced_coverage,1733,135,21,160246,KEN
101476,4_dose,reduced_coverage_lower,1632,128,20,193910,KEN
101476,4_dose,reduced_coverage,2151,164,26,193910,KEN
101476,4_dose,reduced_coverage_upper,2092,156,25,193910,KEN
101476,3_dose,full_coverage,2177,165,26,160246,KEN
101476,4_dose,full_coverage,2405,179,28,193910,KEN
101477,3_dose,reduced_coverage,6002,333,53,142914,KEN
101477,4_dose,reduced_coverage_lower,7767,429,68,172206,KEN
101477,4_dose,reduced_coverage,6868,381,60,172206,KEN
101477,4_dose,reduced_coverage_upper,7412,407,65,172206,KEN
101477,3_dose,full_coverage,7270,417,66,142914,KEN
101477,4_dose,full_coverage,9089,507,80,172206,KEN
101478,3_dose,reduced_coverage,643,55,9,135251,KEN
101478,4_dose,reduced_coverage_lower,867,73,12,165051,KEN
101478,4_dose,reduced_coverage,826,70,11,165051,KEN
101478,4_dose,reduced_coverage_upper,997,82,13,165051,KEN
101478,3_dose,full_coverage,1107,90,14,135251,KEN
101478,4_dose,full_coverage,1060,86,14,165051,KEN
101479,3_dose,reduced_coverage,5505,259,41,86449,KEN
101479,4_dose,reduced_coverage_lower,5972,294,47,105110,KEN
101479,4_dose,reduced_coverage,6092,298,47,105110,KEN
101479,4_dose,reduced_coverage_upper,7542,367,58,105110,KEN
101479,3_dose,full_coverage,7762,383,61,86449,KEN
101479,4_dose,full_coverage,9043,447,71,105110,KEN
101480,3_dose,reduced_coverage,106,9,1,27075,KEN
101480,4_dose,reduced_coverage_lower,196,16,3,32978,KEN
101480,4_dose,reduced_coverage,108,9,1,32978,KEN
101480,4_dose,reduced_coverage_upper,149,12,2,32978,KEN
101480,3_dose,full_coverage,126,10,2,27075,KEN
101480,4_dose,full_coverage,124,11,2,32978,KEN
101481,3_dose,reduced_coverage,71,6,1,12093,KEN
101481,4_dose,reduced_coverage_lower,91,7,1,14856,KEN
101481,4_dose,reduced_coverage,95,7,1,14856,KEN
101481,4_dose,reduced_coverage_upper,93,7,1,14856,KEN
101481,3_dose,full_coverage,93,8,1,12093,KEN
101481,4_dose,full_coverage,108,9,1,14856,KEN
101482,3_dose,reduced_coverage,749,64,10,152642,KEN
101482,4_dose,reduced_coverage_lower,623,51,8,185047,KEN
101482,4_dose,reduced_coverage,824,68,11,185047,KEN
101482,4_dose,reduced_coverage_upper,957,80,13,185047,KEN
101482,3_dose,full_coverage,690,57,9,152642,KEN
101482,4_dose,full_coverage,909,77,12,185047,KEN
101483,3_dose,reduced_coverage,599,47,7,128727,KEN
101483,4_dose,reduced_coverage_lower,589,46,7,156357,KEN
101483,4_dose,reduced_coverage,705,56,9,156357,KEN
101483,4_dose,reduced_coverage_upper,619,50,8,156357,KEN
101483,3_dose,full_coverage,885,73,12,128727,KEN
101483,4_dose,full_coverage,1087,88,14,156357,KEN
101484,3_dose,reduced_coverage,369,30,5,42489,KEN
101484,4_dose,reduced_coverage_lower,361,29,5,51657,KEN
101484,4_dose,reduced_coverage,333,27,4,51657,KEN
101484,4_dose,reduced_coverage_upper,380,30,5,51657,KEN
101484,3_dose,full_coverage,197,16,2,42489,KEN
101484,4_dose,full_coverage,441,35,6,51657,KEN
101485,3_dose,reduced_coverage,308,24,4,29992,KEN
101485,4_dose,reduced_coverage_lower,217,18,3,36347,KEN
101485,4_dose,reduced_coverage,201,16,3,36347,KEN
101485,4_dose,reduced_coverage_upper,182,15,2,36347,KEN
101485,3_dose,full_coverage,216,18,3,29992,KEN
101485,4_dose,full_coverage,355,28,4,36347,KEN
101486,3_dose,reduced_coverage,2078,158,25,168389,KEN
101486,4_dose,reduced_coverage_lower,2626,197,31,202729,KEN
101486,4_dose,reduced_coverage,2549,192,30,202729,KEN
101486,4_dose,reduced_coverage_upper,2672,204,32,202729,KEN
101486,3_dose,full_coverage,2430,185,29,168389,KEN
101486,4_dose,full_coverage,2920,224,36,202729,KEN
101487,3_dose,reduced_coverage,4898,287,45,116819,KEN
101487,4_dose,reduced_coverage_lower,5176,303,48,143663,KEN
101487,4_dose,reduced_coverage,5318,316,50,143663,KEN
101487,4_dose,reduced_coverage_upper,5853,348,55,143663,KEN
101487,3_dose,full_coverage,5465,340,54,116819,KEN
101487,4_dose,full_coverage,6844,414,66,143663,KEN
101488,3_dose,reduced_coverage,2199,144,23,116597,KEN
101488,4_dose,reduced_coverage_lower,2488,168,27,143317,KEN
101488,4_dose,reduced_coverage,2447,163,26,143317,KEN
101488,4_dose,reduced_coverage_upper,2556,171,27,143317,KEN
101488,3_dose,full_coverage,2840,193,31,116597,KEN
101488,4_dose,full_coverage,3065,208,33,143317,KEN
101489,3_dose,reduced_coverage,478,40,6,133931,KEN
101489,4_dose,reduced_coverage_lower,425,35,5,162330,KEN
101489,4_dose,reduced_coverage,372,30,5,162330,KEN
101489,4_dose,reduced_coverage_upper,584,47,7,162330,KEN
101489,3_dose,full_coverage,545,47,7,133931,KEN
101489,4_dose,full_coverage,854,69,11,162330,KEN
101490,3_dose,reduced_coverage,10,1,0,3162,KEN
101490,4_dose,reduced_coverage_lower,16,1,0,3824,KEN
101490,4_dose,reduced_coverage,15,1,0,3824,KEN
101490,4_dose,reduced_coverage_upper,23,2,0,3824,KEN
101490,3_dose,full_coverage,21,2,0,3162,KEN
101490,4_dose,full_coverage,24,2,0,3824,KEN
101491,3_dose,reduced_coverage,304,27,4,127336,KEN
101491,4_dose,reduced_coverage_lower,286,25,4,154014,KEN
101491,4_dose,reduced_coverage,306,27,4,154014,KEN
101491,4_dose,reduced_coverage_upper,328,28,4,154014,KEN
101491,3_dose,full_coverage,128,11,2,127336,KEN
101491,4_dose,full_coverage,206,19,3,154014,KEN
101492,3_dose,reduced_coverage,962,72,11,93858,KEN
101492,4_dose,reduced_coverage_lower,977,76,12,113890,KEN
101492,4_dose,reduced_coverage,887,66,11,113890,KEN
101492,4_dose,reduced_coverage_upper,1072,82,13,113890,KEN
101492,3_dose,full_coverage,951,77,12,93858,KEN
101492,4_dose,full_coverage,1119,84,13,113890,KEN
101493,3_dose,reduced_coverage,163,14,2,65959,KEN
101493,4_dose,reduced_coverage_lower,165,14,2,80629,KEN
101493,4_dose,reduced_coverage,152,13,2,80629,KEN
101493,4_dose,reduced_coverage_upper,177,15,2,80629,KEN
101493,3_dose,full_coverage,298,25,4,65959,KEN
101493,4_dose,full_coverage,286,24,4,80629,KEN
101494,3_dose,reduced_coverage,163,16,2,78110,KEN
101494,4_dose,reduced_coverage_lower,564,41,7,94553,KEN
101494,4_dose,reduced_coverage,664,51,8,94553,KEN
101494,4_dose,reduced_coverage_upper,695,53,8,94553,KEN
101494,3_dose,full_coverage,593,47,7,78110,KEN
101494,4_dose,full_coverage,411,32,5,94553,KEN
101495,3_dose,reduced_coverage,-1,-0,-0,1324,KEN
101495,4_dose,reduced_coverage_lower,-1,-0,-0,1608,KEN
101495,4_dose,reduced_coverage,-1,-0,-0,1608,KEN
101495,4_dose,reduced_coverage_upper,-1,-0,-0,1608,KEN
101495,3_dose,full_coverage,-1,-0,-0,1324,KEN
101495,4_dose,full_coverage,-0,-0,-0,1608,KEN
101496,3_dose,reduced_coverage,95,8,1,70419,KEN
101496,4_dose,reduced_coverage_lower,133,11,2,86239,KEN
101496,4_dose,reduced_coverage,186,15,2,86239,KEN
101496,4_dose,reduced_coverage_upper,166,14,2,86239,KEN
101496,3_dose,full_coverage,155,13,2,70419,KEN
101496,4_dose,full_coverage,171,15,2,86239,KEN
101497,3_dose,reduced_coverage,129,9,1,17652,KEN
101497,4_dose,reduced_coverage_lower,167,12,2,21528,KEN
101497,4_dose,reduced_coverage,169,13,2,21528,KEN
101497,4_dose,reduced_coverage_upper,163,12,2,21528,KEN
101497,3_dose,full_coverage,196,14,2,17652,KEN
101497,4_dose,full_coverage,224,17,3,21528,KEN
101498,3_dose,reduced_coverage,16872,535,85,122049,KEN
101498,4_dose,reduced_coverage_lower,18983,598,95,149401,KEN
101498,4_dose,reduced_coverage,21070,661,105,149401,KEN
101498,4_dose,reduced_coverage_upper,20573,646,102,149401,KEN
101498,3_dose,full_coverage,21174,704,112,122049,KEN
101498,4_dose,full_coverage,25564,819,130,149401,KEN
101499,3_dose,reduced_coverage,421,31,5,41265,KEN
101499,4_dose,reduced_coverage_lower,453,34,5,49697,KEN
101499,4_dose,reduced_coverage,444,32,5,49697,KEN
101499,4_dose,reduced_coverage_upper,456,34,5,49697,KEN
101499,3_dose,full_coverage,409,29,5,41265,KEN
101499,4_dose,full_coverage,599,44,7,49697,KEN
101500,3_dose,reduced_coverage,318,26,4,32444,KEN
101500,4_dose,reduced_coverage_lower,517,40,6,39531,KEN
101500,4_dose,reduced_coverage,503,39,6,39531,KEN
101500,4_dose,reduced_coverage_upper,521,40,6,39531,KEN
101500,3_dose,full_coverage,437,34,5,32444,KEN
101500,4_dose,full_coverage,491,37,6,39531,KEN
101501,3_dose,reduced_coverage,306,24,4,48990,KEN
101501,4_dose,reduced_coverage_lower,374,30,5,59365,KEN
101501,4_dose,reduced_coverage,173,14,2,59365,KEN
101501,4_dose,reduced_coverage_upper,210,17,3,59365,KEN
101501,3_dose,full_coverage,311,26,4,48990,KEN
101501,4_dose,full_coverage,372,30,5,59365,KEN
101502,3_dose,reduced_coverage,499,46,7,94064,KEN
101502,4_dose,reduced_coverage_lower,910,74,12,114356,KEN
101502,4_dose,reduced_coverage,952,78,12,114356,KEN
101502,4_dose,reduced_coverage_upper,1034,82,13,114356,KEN
101502,3_dose,full_coverage,896,68,11,94064,KEN
101502,4_dose,full_coverage,1278,96,15,114356,KEN
101503,3_dose,reduced_coverage,3062,181,29,71549,KEN
101503,4_dose,reduced_coverage_lower,3323,193,31,86905,KEN
101503,4_dose,reduced_coverage,3841,228,36,86905,KEN
101503,4_dose,reduced_coverage_upper,4132,235,37,86905,KEN
101503,3_dose,full_coverage,3794,224,36,71549,KEN
101503,4_dose,full_coverage,4255,247,39,86905,KEN
101504,3_dose,reduced_coverage,303,26,4,83960,KEN
101504,4_dose,reduced_coverage_lower,298,26,4,101516,KEN
101504,4_dose,reduced_coverage,269,23,4,101516,KEN
101504,4_dose,reduced_coverage_upper,389,35,5,101516,KEN
101504,3_dose,full_coverage,292,26,4,83960,KEN
101504,4_dose,full_coverage,438,38,6,101516,KEN
101505,3_dose,reduced_coverage,5734,271,43,81828,KEN
101505,4_dose,reduced_coverage_lower,6548,301,48,99952,KEN
101505,4_dose,reduced_coverage,6686,312,50,99952,KEN
101505,4_dose,reduced_coverage_upper,6956,322,51,99952,KEN
101505,3_dose,full_coverage,6620,319,51,81828,KEN
101505,4_dose,full_coverage,8062,385,61,99952,KEN
101506,3_dose,reduced_coverage,89,6,1,51841,KEN
101506,4_dose,reduced_coverage_lower,261,23,4,63327,KEN
101506,4_dose,reduced_coverage,298,25,4,63327,KEN
101506,4_dose,reduced_coverage_upper,263,22,4,63327,KEN
101506,3_dose,full_coverage,189,15,2,51841,KEN
101506,4_dose,full_coverage,285,22,4,63327,KEN
101507,3_dose,reduced_coverage,1562,93,15,45513,KEN
101507,4_dose,reduced_coverage_lower,1821,110,17,55429,KEN
101507,4_dose,reduced_coverage,1884,113,18,55429,KEN
101507,4_dose,reduced_coverage_upper,2025,121,19,55429,KEN
101507,3_dose,full_coverage,1600,104,17,45513,KEN
101507,4_dose,full_coverage,2105,127,20,55429,KEN
101605,3_dose,reduced_coverage,1391,62,10,15850,LBR
101605,4_dose,reduced_coverage_lower,1578,71,12,19512,LBR
101605,4_dose,reduced_coverage,1874,79,13,19512,LBR
101605,4_dose,reduced_coverage_upper,1869,79,13,19512,LBR
101605,3_dose,full_coverage,1692,76,13,15850,LBR
101605,4_dose,full_coverage,2118,90,15,19512,LBR
101606,3_dose,reduced_coverage,3573,165,27,45531,LBR
101606,4_dose,reduced_coverage_lower,4086,188,31,55254,LBR
101606,4_dose,reduced_coverage,4295,187,31,55254,LBR
101606,4_dose,reduced_coverage_upper,4530,200,33,55254,LBR
101606,3_dose,full_coverage,4389,198,32,45531,LBR
101606,4_dose,full_coverage,5525,245,40,55254,LBR
101607,3_dose,reduced_coverage,1671,60,10,11820,LBR
101607,4_dose,reduced_coverage_lower,1922,66,11,14399,LBR
101607,4_dose,reduced_coverage,1992,70,12,14399,LBR
101607,4_dose,reduced_coverage_upper,2142,75,12,14399,LBR
101607,3_dose,full_coverage,1967,69,11,11820,LBR
101607,4_dose,full_coverage,2427,83,14,14399,LBR
101608,3_dose,reduced_coverage,2668,87,14,16902,LBR
101608,4_dose,reduced_coverage_lower,2975,102,17,20527,LBR
101608,4_dose,reduced_coverage,3023,101,17,20527,LBR
101608,4_dose,reduced_coverage_upper,3074,101,17,20527,LBR
101608,3_dose,full_coverage,2898,99,16,16902,LBR
101608,4_dose,full_coverage,3586,117,19,20527,LBR
101609,3_dose,reduced_coverage,2008,100,16,28815,LBR
101609,4_dose,reduced_coverage_lower,2292,108,18,35331,LBR
101609,4_dose,reduced_coverage,2394,116,19,35331,LBR
101609,4_dose,reduced_coverage_upper,2488,119,20,35331,LBR
101609,3_dose,full_coverage,2429,119,19,28815,LBR
101609,4_dose,full_coverage,2809,138,23,35331,LBR
101610,3_dose,reduced_coverage,1217,58,10,17694,LBR
101610,4_dose,reduced_coverage_lower,1315,64,10,21253,LBR
101610,4_dose,reduced_coverage,1403,66,11,21253,LBR
101610,4_dose,reduced_coverage_upper,1413,67,11,21253,LBR
101610,3_dose,full_coverage,1435,63,10,17694,LBR
101610,4_dose,full_coverage,1831,87,14,21253,LBR
101611,3_dose,reduced_coverage,1192,43,7,8233,LBR
101611,4_dose,reduced_coverage_lower,1301,47,8,10114,LBR
101611,4_dose,reduced_coverage,1390,49,8,10114,LBR
101611,4_dose,reduced_coverage_upper,1432,51,8,10114,LBR
101611,3_dose,full_coverage,1351,49,8,8233,LBR
101611,4_dose,full_coverage,1584,58,9,10114,LBR
101612,3_dose,reduced_coverage,4070,174,29,39832,LBR
101612,4_dose,reduced_coverage_lower,4497,184,30,48147,LBR
101612,4_dose,reduced_coverage,4815,195,32,48147,LBR
101612,4_dose,reduced_coverage_upper,4772,197,32,48147,LBR
101612,3_dose,full_coverage,4644,193,32,39832,LBR
101612,4_dose,full_coverage,5687,234,38,48147,LBR
101613,3_dose,reduced_coverage,3001,137,22,38405,LBR
101613,4_dose,reduced_coverage_lower,3715,165,27,46984,LBR
101613,4_dose,reduced_coverage,3589,163,27,46984,LBR
101613,4_dose,reduced_coverage_upper,3826,174,29,46984,LBR
101613,3_dose,full_coverage,3759,172,28,38405,LBR
101613,4_dose,full_coverage,4502,205,34,46984,LBR
101614,3_dose,reduced_coverage,1378,64,10,17244,LBR
101614,4_dose,reduced_coverage_lower,1433,67,11,20915,LBR
101614,4_dose,reduced_coverage,1809,81,13,20915,LBR
101614,4_dose,reduced_coverage_upper,1855,84,14,20915,LBR
101614,3_dose,full_coverage,1716,79,13,17244,LBR
101614,4_dose,full_coverage,2131,96,16,20915,LBR
101615,3_dose,reduced_coverage,4391,264,43,138667,LBR
101615,4_dose,reduced_coverage_lower,5724,353,58,167198,LBR
101615,4_dose,reduced_coverage,5535,333,55,167198,LBR
101615,4_dose,reduced_coverage_upper,6140,373,61,167198,LBR
101615,3_dose,full_coverage,6365,392,64,138667,LBR
101615,4_dose,full_coverage,7405,456,75,167198,LBR
101616,3_dose,reduced_coverage,4115,208,34,67320,LBR
101616,4_dose,reduced_coverage_lower,4901,254,42,81978,LBR
101616,4_dose,reduced_coverage,4979,250,41,81978,LBR
101616,4_dose,reduced_coverage_upper,5318,270,44,81978,LBR
101616,3_dose,full_coverage,5116,250,41,67320,LBR
101616,4_dose,full_coverage,6179,303,50,81978,LBR
101617,3_dose,reduced_coverage,787,36,6,9667,LBR
101617,4_dose,reduced_coverage_lower,805,37,6,11873,LBR
101617,4_dose,reduced_coverage,809,37,6,11873,LBR
101617,4_dose,reduced_coverage_upper,850,40,7,11873,LBR
101617,3_dose,full_coverage,844,39,6,9667,LBR
101617,4_dose,full_coverage,1004,46,8,11873,LBR
101618,3_dose,reduced_coverage,1486,57,9,11336,LBR
101618,4_dose,reduced_coverage_lower,1649,62,10,13711,LBR
101618,4_dose,reduced_coverage,1771,64,11,13711,LBR
101618,4_dose,reduced_coverage_upper,1792,66,11,13711,LBR
101618,3_dose,full_coverage,1760,64,10,11336,LBR
101618,4_dose,full_coverage,2134,76,13,13711,LBR
101619,3_dose,reduced_coverage,1403,56,9,13484,LBR
101619,4_dose,reduced_coverage_lower,2011,76,12,16233,LBR
101619,4_dose,reduced_coverage,1598,62,10,16233,LBR
101619,4_dose,reduced_coverage_upper,1678,67,11,16233,LBR
101619,3_dose,full_coverage,1940,73,12,13484,LBR
101619,4_dose,full_coverage,1980,79,13,16233,LBR
101893,3_dose,reduced_coverage,2486,192,36,331071,MLI
101893,4_dose,reduced_coverage_lower,2770,205,38,398634,MLI
101893,4_dose,reduced_coverage,2718,196,37,398634,MLI
101893,4_dose,reduced_coverage_upper,2902,228,43,398634,MLI
101893,3_dose,full_coverage,3781,286,54,331071,MLI
101893,4_dose,full_coverage,4320,324,61,398634,MLI
101894,3_dose,reduced_coverage,3687,185,35,83150,MLI
101894,4_dose,reduced_coverage_lower,4504,219,41,100696,MLI
101894,4_dose,reduced_coverage,4703,229,43,100696,MLI
101894,4_dose,reduced_coverage_upper,4834,234,44,100696,MLI
101894,3_dose,full_coverage,6338,320,60,83150,MLI
101894,4_dose,full_coverage,7306,360,67,100696,MLI
101895,3_dose,reduced_coverage,37047,1513,283,392408,MLI
101895,4_dose,reduced_coverage_lower,40796,1621,303,471890,MLI
101895,4_dose,reduced_coverage,43327,1732,324,471890,MLI
101895,4_dose,reduced_coverage_upper,43911,1742,326,471890,MLI
101895,3_dose,full_coverage,52294,2088,391,392408,MLI
101895,4_dose,full_coverage,64476,2551,477,471890,MLI
101896,3_dose,reduced_coverage,272,16,3,8133,MLI
101896,4_dose,reduced_coverage_lower,348,18,3,9782,MLI
101896,4_dose,reduced_coverage,300,18,3,9782,MLI
101896,4_dose,reduced_coverage_upper,342,20,4,9782,MLI
101896,3_dose,full_coverage,428,24,5,8133,MLI
101896,4_dose,full_coverage,547,30,6,9782,MLI
101897,3_dose,reduced_coverage,26156,1262,236,500185,MLI
101897,4_dose,reduced_coverage_lower,29987,1401,262,606258,MLI
101897,4_dose,reduced_coverage,30392,1429,267,606258,MLI
101897,4_dose,reduced_coverage_upper,30391,1424,266,606258,MLI
101897,3_dose,full_coverage,40665,1958,366,500185,MLI
101897,4_dose,full_coverage,49257,2305,431,606258,MLI
101898,3_dose,reduced_coverage,57482,1743,326,403509,MLI
101898,4_dose,reduced_coverage_lower,66159,2010,376,492962,MLI
101898,4_dose,reduced_coverage,68988,2055,385,492962,MLI
