DIDE_CODE,vaccine_type,vaccine_scenario,clin_cases_averted_upper,clin_cases_averted_lower,sev_cases_averted_upper,sev_cases_averted_lower,deaths_averted_upper,deaths_averted_lower,num_vacc_doses_upper,num_vacc_doses_lower,ISO
100541,3_dose,full_coverage,198492,76515,5595,1710,722,221,588611,559102,COD
100541,4_dose,full_coverage,235195,100098,6344,2098,818,271,711054,678917,COD
100542,3_dose,reduced_coverage,41518,8012,1810,388,233,50,395460,378721,COD
100542,4_dose,reduced_coverage_lower,44563,10377,2032,512,262,66,476488,458958,COD
100542,4_dose,reduced_coverage,44998,11069,2082,518,269,67,476488,458958,COD
100542,4_dose,reduced_coverage_upper,46286,10928,2083,533,269,69,476488,458958,COD
100542,3_dose,full_coverage,48916,10066,2121,546,274,70,395460,378721,COD
100542,4_dose,full_coverage,58824,12668,2502,656,323,85,476488,458958,COD
100543,3_dose,reduced_coverage,63503,16466,2432,645,314,83,452633,431881,COD
100543,4_dose,reduced_coverage_lower,68917,20733,2817,763,363,98,547649,525044,COD
100543,4_dose,reduced_coverage,73392,20791,2945,762,380,98,547649,525044,COD
100543,4_dose,reduced_coverage_upper,74426,21808,2974,837,384,108,547649,525044,COD
100543,3_dose,full_coverage,76513,20273,3165,855,408,110,452633,431881,COD
100543,4_dose,full_coverage,92241,24790,3704,1038,478,134,547649,525044,COD
100544,3_dose,reduced_coverage,30926,5189,1556,308,201,40,401717,386546,COD
100544,4_dose,reduced_coverage_lower,35957,6108,1761,330,227,43,486123,469002,COD
100544,4_dose,reduced_coverage,36960,6975,1883,397,243,51,486123,469002,COD
100544,4_dose,reduced_coverage_upper,38078,6901,1912,380,247,49,486123,469002,COD
100544,3_dose,full_coverage,37967,6961,1932,435,249,56,401717,386546,COD
100544,4_dose,full_coverage,45054,8330,2290,548,295,71,486123,469002,COD
100545,3_dose,reduced_coverage,89029,17832,4397,960,567,124,974385,934648,COD
100545,4_dose,reduced_coverage_lower,100684,21160,4790,1136,618,147,1176225,1135667,COD
100545,4_dose,reduced_coverage,104677,22155,4976,1176,642,152,1176225,1135667,COD
100545,4_dose,reduced_coverage_upper,106169,23619,5241,1172,676,151,1176225,1135667,COD
100545,3_dose,full_coverage,110865,24041,5297,1287,683,166,974385,934648,COD
100545,4_dose,full_coverage,132689,30452,6269,1613,809,208,1176225,1135667,COD
100546,3_dose,reduced_coverage,74597,25034,2715,840,350,108,418708,399133,COD
100546,4_dose,reduced_coverage_lower,85425,27726,3108,933,401,120,505335,485722,COD
100546,4_dose,reduced_coverage,86992,30379,3127,978,403,126,505335,485722,COD
100546,4_dose,reduced_coverage_upper,89415,31360,3300,997,426,129,505335,485722,COD
100546,3_dose,full_coverage,92295,29795,3242,1021,418,132,418708,399133,COD
100546,4_dose,full_coverage,112501,36982,3900,1222,503,158,505335,485722,COD
100547,3_dose,reduced_coverage,19670,3625,987,198,127,26,242966,233208,COD
100547,4_dose,reduced_coverage_lower,22369,4328,1079,211,139,27,293038,282775,COD
100547,4_dose,reduced_coverage,23941,4801,1145,250,148,32,293038,282775,COD
100547,4_dose,reduced_coverage_upper,24127,5049,1171,268,151,35,293038,282775,COD
100547,3_dose,full_coverage,23168,4581,1159,256,149,33,242966,233208,COD
100547,4_dose,full_coverage,28978,5780,1387,333,179,43,293038,282775,COD
100548,3_dose,reduced_coverage,50740,8353,2688,510,347,66,655236,628228,COD
100548,4_dose,reduced_coverage_lower,56142,8132,2939,564,379,73,788755,761397,COD
100548,4_dose,reduced_coverage,59249,9427,3040,613,392,79,788755,761397,COD
100548,4_dose,reduced_coverage_upper,60104,11271,3176,630,410,81,788755,761397,COD
100548,3_dose,full_coverage,61938,11950,3259,694,420,89,655236,628228,COD
100548,4_dose,full_coverage,76442,13970,3896,870,503,112,788755,761397,COD
100549,3_dose,reduced_coverage,83685,29597,2512,747,324,96,353987,337143,COD
100549,4_dose,reduced_coverage_lower,91185,32455,2817,828,363,107,427927,408422,COD
100549,4_dose,reduced_coverage,91513,33045,2874,868,371,112,427927,408422,COD
100549,4_dose,reduced_coverage_upper,96372,36894,2904,873,375,113,427927,408422,COD
100549,3_dose,full_coverage,100555,34801,2994,908,386,117,353987,337143,COD
100549,4_dose,full_coverage,119977,45323,3579,1153,462,149,427927,408422,COD
100550,3_dose,reduced_coverage,73606,29679,2094,666,270,86,274898,260944,COD
100550,4_dose,reduced_coverage_lower,83688,33936,2336,781,301,101,333547,318188,COD
100550,4_dose,reduced_coverage,83928,35607,2351,799,303,103,333547,318188,COD
100550,4_dose,reduced_coverage_upper,88881,38688,2429,833,313,107,333547,318188,COD
100550,3_dose,full_coverage,88441,38370,2681,851,346,110,274898,260944,COD
100550,4_dose,full_coverage,109298,48316,3150,1023,406,132,333547,318188,COD
100551,3_dose,reduced_coverage,36918,12433,1356,430,175,55,220155,210474,COD
100551,4_dose,reduced_coverage_lower,43236,14579,1520,486,196,63,265891,256484,COD
100551,4_dose,reduced_coverage,44263,15222,1569,507,202,65,265891,256484,COD
100551,4_dose,reduced_coverage_upper,46122,16027,1656,511,214,66,265891,256484,COD
100551,3_dose,full_coverage,46076,15906,1637,532,211,69,220155,210474,COD
100551,4_dose,full_coverage,56921,19599,1987,634,256,82,265891,256484,COD
100552,3_dose,reduced_coverage,64323,22984,2022,596,261,77,278844,264909,COD
100552,4_dose,reduced_coverage_lower,70447,27016,2282,697,294,90,336215,321815,COD
100552,4_dose,reduced_coverage,73928,27562,2246,725,290,94,336215,321815,COD
100552,4_dose,reduced_coverage_upper,76585,29316,2295,750,296,97,336215,321815,COD
100552,3_dose,full_coverage,79334,29054,2429,755,313,97,278844,264909,COD
100552,4_dose,full_coverage,94144,36801,2832,955,365,123,336215,321815,COD
100553,3_dose,reduced_coverage,23702,4718,1053,215,136,28,220553,211182,COD
100553,4_dose,reduced_coverage_lower,26449,5752,1139,262,147,34,265276,256393,COD
100553,4_dose,reduced_coverage,27604,5651,1174,271,151,35,265276,256393,COD
100553,4_dose,reduced_coverage_upper,28012,6166,1221,275,157,35,265276,256393,COD
100553,3_dose,full_coverage,29459,6636,1278,307,165,40,220553,211182,COD
100553,4_dose,full_coverage,33914,8025,1480,377,191,49,265276,256393,COD
100554,3_dose,reduced_coverage,38419,6047,2223,351,287,45,611088,587024,COD
100554,4_dose,reduced_coverage_lower,41859,6390,2467,408,318,53,737393,711559,COD
100554,4_dose,reduced_coverage,44148,7195,2511,460,324,59,737393,711559,COD
100554,4_dose,reduced_coverage_upper,46051,8412,2682,517,346,67,737393,711559,COD
100554,3_dose,full_coverage,48333,8508,2657,496,343,64,611088,587024,COD
100554,4_dose,full_coverage,57677,10409,3181,631,410,81,737393,711559,COD
100555,3_dose,reduced_coverage,44378,19329,1240,402,160,52,158830,151182,COD
100555,4_dose,reduced_coverage_lower,48439,19860,1328,453,171,59,191959,183811,COD
100555,4_dose,reduced_coverage,50735,21810,1389,466,179,60,191959,183811,COD
100555,4_dose,reduced_coverage_upper,52286,22254,1384,479,179,62,191959,183811,COD
100555,3_dose,full_coverage,54286,23133,1449,483,187,62,158830,151182,COD
100555,4_dose,full_coverage,63875,28172,1651,584,213,75,191959,183811,COD
100556,3_dose,reduced_coverage,39153,8870,1674,399,216,51,322600,309401,COD
100556,4_dose,reduced_coverage_lower,43145,10486,1855,456,239,59,388284,374835,COD
100556,4_dose,reduced_coverage,44596,11318,1856,491,239,63,388284,374835,COD
100556,4_dose,reduced_coverage_upper,44497,11929,1919,519,248,67,388284,374835,COD
100556,3_dose,full_coverage,45981,11702,2049,538,264,69,322600,309401,COD
100556,4_dose,full_coverage,55270,14174,2502,661,323,85,388284,374835,COD
100557,3_dose,reduced_coverage,36070,5846,1756,344,227,44,413683,396808,COD
100557,4_dose,reduced_coverage_lower,39593,7315,2002,409,258,53,498936,481812,COD
100557,4_dose,reduced_coverage,40883,6837,2053,419,265,54,498936,481812,COD
100557,4_dose,reduced_coverage_upper,43427,6797,2117,425,273,55,498936,481812,COD
100557,3_dose,full_coverage,42836,7951,2014,460,260,59,413683,396808,COD
100557,4_dose,full_coverage,52005,10124,2486,576,321,74,498936,481812,COD
100558,3_dose,reduced_coverage,47928,14426,1838,528,237,68,302745,289087,COD
100558,4_dose,reduced_coverage_lower,54033,16391,1940,576,250,74,364893,350839,COD
100558,4_dose,reduced_coverage,55215,17174,2043,610,264,79,364893,350839,COD
100558,4_dose,reduced_coverage_upper,57747,17688,2170,611,280,79,364893,350839,COD
100558,3_dose,full_coverage,59806,19379,2129,646,275,83,302745,289087,COD
100558,4_dose,full_coverage,68904,23863,2590,777,334,100,364893,350839,COD
100559,3_dose,reduced_coverage,78242,30667,2223,641,287,83,294171,278275,COD
100559,4_dose,reduced_coverage_lower,86355,36231,2400,747,310,96,354732,338192,COD
100559,4_dose,reduced_coverage,90257,37617,2526,889,326,115,354732,338192,COD
100559,4_dose,reduced_coverage_upper,93218,40479,2610,894,337,115,354732,338192,COD
100559,3_dose,full_coverage,93539,36348,2797,856,361,110,294171,278275,COD
100559,4_dose,full_coverage,114347,46507,3104,1084,400,140,354732,338192,COD
100560,3_dose,reduced_coverage,93202,37174,2957,873,381,113,381598,363433,COD
100560,4_dose,reduced_coverage_lower,109517,42802,3103,934,400,120,459535,440645,COD
100560,4_dose,reduced_coverage,112318,48146,3148,1050,406,135,459535,440645,COD
100560,4_dose,reduced_coverage_upper,115112,49193,3273,1066,422,137,459535,440645,COD
100560,3_dose,full_coverage,118802,50837,3591,1184,463,153,381598,363433,COD
100560,4_dose,full_coverage,146085,61074,4210,1334,543,172,459535,440645,COD
100561,3_dose,reduced_coverage,29461,9298,968,273,125,35,151547,144821,COD
100561,4_dose,reduced_coverage_lower,32982,11214,1081,327,139,42,183081,176263,COD
100561,4_dose,reduced_coverage,34474,11796,1118,323,144,42,183081,176263,COD
100561,4_dose,reduced_coverage_upper,35006,13220,1122,332,145,43,183081,176263,COD
100561,3_dose,full_coverage,36414,12312,1227,377,158,49,151547,144821,COD
100561,4_dose,full_coverage,42393,15306,1373,433,177,56,183081,176263,COD
100562,3_dose,reduced_coverage,1963,157,119,14,15,2,44632,42810,COG
100562,4_dose,reduced_coverage_lower,2200,222,128,17,16,2,54128,52118,COG
100562,4_dose,reduced_coverage,2288,256,137,19,18,2,54128,52118,COG
100562,4_dose,reduced_coverage_upper,2471,264,146,16,19,2,54128,52118,COG
100562,3_dose,full_coverage,2730,293,162,20,21,3,44632,42810,COG
100562,4_dose,full_coverage,3264,379,194,29,25,4,54128,52118,COG
100563,3_dose,reduced_coverage,3266,191,189,22,24,3,81881,78442,COG
100563,4_dose,reduced_coverage_lower,3886,216,218,24,28,3,99297,95670,COG
100563,4_dose,reduced_coverage,3897,302,223,30,29,4,99297,95670,COG
100563,4_dose,reduced_coverage_upper,4072,292,228,28,29,4,99297,95670,COG
100563,3_dose,full_coverage,4648,560,274,45,35,6,81881,78442,COG
100563,4_dose,full_coverage,5589,744,333,58,43,7,99297,95670,COG
100564,3_dose,reduced_coverage,1105,91,64,7,8,1,21105,20117,COG
100564,4_dose,reduced_coverage_lower,1170,112,71,8,9,1,25504,24518,COG
100564,4_dose,reduced_coverage,1180,131,71,10,9,1,25504,24518,COG
100564,4_dose,reduced_coverage_upper,1253,164,76,12,10,2,25504,24518,COG
100564,3_dose,full_coverage,1450,213,86,15,11,2,21105,20117,COG
100564,4_dose,full_coverage,1731,270,100,18,13,2,25504,24518,COG
100565,3_dose,reduced_coverage,694,88,32,6,4,1,8022,7637,COG
100565,4_dose,reduced_coverage_lower,767,125,35,7,5,1,9712,9336,COG
100565,4_dose,reduced_coverage,745,131,37,7,5,1,9712,9336,COG
100565,4_dose,reduced_coverage_upper,796,162,37,9,5,1,9712,9336,COG
100565,3_dose,full_coverage,938,174,44,11,6,1,8022,7637,COG
100565,4_dose,full_coverage,1092,253,54,14,7,2,9712,9336,COG
100566,3_dose,reduced_coverage,6657,1062,323,60,42,8,86588,82591,COG
100566,4_dose,reduced_coverage_lower,7163,1180,378,65,49,8,104587,100601,COG
100566,4_dose,reduced_coverage,7331,1350,363,71,47,9,104587,100601,COG
100566,4_dose,reduced_coverage_upper,7650,1390,377,77,49,10,104587,100601,COG
100566,3_dose,full_coverage,9297,1733,444,99,57,13,86588,82591,COG
100566,4_dose,full_coverage,11390,2086,534,116,69,15,104587,100601,COG
100567,3_dose,reduced_coverage,1041,169,44,9,6,1,11862,11269,COG
100567,4_dose,reduced_coverage_lower,1112,177,48,11,6,1,14333,13769,COG
100567,4_dose,reduced_coverage,1148,221,52,11,7,1,14333,13769,COG
100567,4_dose,reduced_coverage_upper,1146,218,52,12,7,2,14333,13769,COG
100567,3_dose,full_coverage,1429,259,61,15,8,2,11862,11269,COG
100567,4_dose,full_coverage,1680,353,74,18,9,2,14333,13769,COG
100568,3_dose,reduced_coverage,1100,158,52,11,7,1,13625,12919,COG
100568,4_dose,reduced_coverage_lower,1269,198,60,13,8,2,16438,15796,COG
100568,4_dose,reduced_coverage,1280,214,58,13,8,2,16438,15796,COG
100568,4_dose,reduced_coverage_upper,1320,215,60,13,8,2,16438,15796,COG
100568,3_dose,full_coverage,1512,298,72,17,9,2,13625,12919,COG
100568,4_dose,full_coverage,1852,385,87,23,11,3,16438,15796,COG
100569,3_dose,reduced_coverage,3373,777,158,34,20,4,35932,34197,COG
100569,4_dose,reduced_coverage_lower,3866,899,165,40,21,5,43397,41675,COG
100569,4_dose,reduced_coverage,4037,880,174,42,22,5,43397,41675,COG
100569,4_dose,reduced_coverage_upper,4062,1003,173,42,22,5,43397,41675,COG
100569,3_dose,full_coverage,4706,1206,219,53,28,7,35932,34197,COG
100569,4_dose,full_coverage,5768,1541,247,65,32,8,43397,41675,COG
100570,3_dose,reduced_coverage,1479,171,78,9,10,1,26875,25695,COG
100570,4_dose,reduced_coverage_lower,1650,206,86,13,11,2,32482,31273,COG
100570,4_dose,reduced_coverage,1708,220,93,14,12,2,32482,31273,COG
100570,4_dose,reduced_coverage_upper,1742,219,90,16,12,2,32482,31273,COG
100570,3_dose,full_coverage,1968,298,104,21,13,3,26875,25695,COG
100570,4_dose,full_coverage,2463,367,125,24,16,3,32482,31273,COG
100571,3_dose,reduced_coverage,1712,77,97,7,12,1,39390,37765,COG
100571,4_dose,reduced_coverage_lower,1785,125,112,12,14,2,47540,45816,COG
100571,4_dose,reduced_coverage,1942,171,113,15,15,2,47540,45816,COG
100571,4_dose,reduced_coverage_upper,1912,174,113,15,15,2,47540,45816,COG
100571,3_dose,full_coverage,2146,209,134,17,17,2,39390,37765,COG
100571,4_dose,full_coverage,2668,219,157,19,20,2,47540,45816,COG
100572,3_dose,reduced_coverage,10905,1721,570,91,74,12,172724,164726,COG
100572,4_dose,reduced_coverage_lower,11762,1882,603,109,78,14,208885,201512,COG
100572,4_dose,reduced_coverage,12083,1958,622,118,80,15,208885,201512,COG
100572,4_dose,reduced_coverage_upper,13003,2109,661,131,85,17,208885,201512,COG
100572,3_dose,full_coverage,15774,2761,813,164,105,21,172724,164726,COG
100572,4_dose,full_coverage,18805,3318,957,193,123,25,208885,201512,COG
100573,3_dose,reduced_coverage,1128,248,49,12,6,2,11180,10664,COG
100573,4_dose,reduced_coverage_lower,1280,303,52,13,7,2,13544,13025,COG
100573,4_dose,reduced_coverage,1352,299,55,14,7,2,13544,13025,COG
100573,4_dose,reduced_coverage_upper,1355,324,56,15,7,2,13544,13025,COG
100573,3_dose,full_coverage,1688,399,67,18,9,2,11180,10664,COG
100573,4_dose,full_coverage,1998,527,80,22,10,3,13544,13025,COG
100935,3_dose,reduced_coverage,278,-119,27,-8,3,-1,70720,67147,GAB
100935,4_dose,reduced_coverage_lower,343,-93,25,-7,3,-1,85803,82208,GAB
100935,4_dose,reduced_coverage,303,-110,26,-9,3,-1,85803,82208,GAB
100935,4_dose,reduced_coverage_upper,323,-117,28,-9,4,-1,85803,82208,GAB
100935,3_dose,full_coverage,397,-90,31,-7,4,-1,70720,67147,GAB
100935,4_dose,full_coverage,424,-93,36,-7,5,-1,85803,82208,GAB
100936,3_dose,reduced_coverage,114,-42,10,-3,1,-0,24499,23347,GAB
100936,4_dose,reduced_coverage_lower,126,-47,10,-4,1,-0,29714,28523,GAB
100936,4_dose,reduced_coverage,113,-41,10,-3,1,-0,29714,28523,GAB
100936,4_dose,reduced_coverage_upper,133,-35,11,-3,1,-0,29714,28523,GAB
100936,3_dose,full_coverage,110,-35,9,-3,1,-0,24499,23347,GAB
100936,4_dose,full_coverage,118,-27,11,-2,1,-0,29714,28523,GAB
100937,3_dose,reduced_coverage,39,-8,3,-1,0,-0,5823,5552,GAB
100937,4_dose,reduced_coverage_lower,40,-7,3,-1,0,-0,7083,6798,GAB
100937,4_dose,reduced_coverage,42,-8,3,-1,0,-0,7083,6798,GAB
100937,4_dose,reduced_coverage_upper,45,-6,3,-1,0,-0,7083,6798,GAB
100937,3_dose,full_coverage,37,-10,3,-1,0,-0,5823,5552,GAB
100937,4_dose,full_coverage,44,-8,4,-1,0,-0,7083,6798,GAB
100938,3_dose,reduced_coverage,98,-19,6,-1,1,-0,9563,9056,GAB
100938,4_dose,reduced_coverage_lower,115,-22,7,-2,1,-0,11583,11090,GAB
100938,4_dose,reduced_coverage,107,-19,7,-1,1,-0,11583,11090,GAB
100938,4_dose,reduced_coverage_upper,115,-16,8,-1,1,-0,11583,11090,GAB
100938,3_dose,full_coverage,110,-15,7,-1,1,-0,9563,9056,GAB
100938,4_dose,full_coverage,121,-14,8,-1,1,-0,11583,11090,GAB
100939,3_dose,reduced_coverage,32,-10,2,-1,0,-0,4394,4158,GAB
100939,4_dose,reduced_coverage_lower,31,-7,3,-1,0,-0,5320,5087,GAB
100939,4_dose,reduced_coverage,33,-8,2,-1,0,-0,5320,5087,GAB
100939,4_dose,reduced_coverage_upper,35,-6,3,-0,0,-0,5320,5087,GAB
100939,3_dose,full_coverage,37,-9,2,-1,0,-0,4394,4158,GAB
100939,4_dose,full_coverage,40,-5,3,-0,0,-0,5320,5087,GAB
100940,3_dose,reduced_coverage,64,-11,4,-1,1,-0,6310,5989,GAB
100940,4_dose,reduced_coverage_lower,66,-8,4,-1,1,-0,7644,7316,GAB
100940,4_dose,reduced_coverage,66,-11,4,-1,1,-0,7644,7316,GAB
100940,4_dose,reduced_coverage_upper,67,-9,5,-1,1,-0,7644,7316,GAB
100940,3_dose,full_coverage,69,-10,5,-1,1,-0,6310,5989,GAB
100940,4_dose,full_coverage,82,-7,6,-1,1,-0,7644,7316,GAB
100941,3_dose,reduced_coverage,38,-8,3,-1,0,-0,6447,6116,GAB
100941,4_dose,reduced_coverage_lower,39,-9,3,-1,0,-0,7813,7468,GAB
100941,4_dose,reduced_coverage,41,-8,3,-1,0,-0,7813,7468,GAB
100941,4_dose,reduced_coverage_upper,39,-8,3,-1,0,-0,7813,7468,GAB
100941,3_dose,full_coverage,52,-11,4,-1,0,-0,6447,6116,GAB
100941,4_dose,full_coverage,49,-9,4,-1,0,-0,7813,7468,GAB
100942,3_dose,reduced_coverage,43,-20,3,-2,0,-0,12479,11861,GAB
100942,4_dose,reduced_coverage_lower,40,-22,3,-1,0,-0,15140,14561,GAB
100942,4_dose,reduced_coverage,48,-19,3,-1,0,-0,15140,14561,GAB
100942,4_dose,reduced_coverage_upper,42,-18,3,-1,0,-0,15140,14561,GAB
100942,3_dose,full_coverage,45,-17,3,-1,0,-0,12479,11861,GAB
100942,4_dose,full_coverage,51,-12,4,-1,0,-0,15140,14561,GAB
100943,3_dose,reduced_coverage,132,-22,11,-2,1,-0,15370,14530,GAB
100943,4_dose,reduced_coverage_lower,131,-26,11,-2,1,-0,18618,17766,GAB
100943,4_dose,reduced_coverage,146,-28,12,-2,2,-0,18618,17766,GAB
100943,4_dose,reduced_coverage_upper,145,-24,12,-2,1,-0,18618,17766,GAB
100943,3_dose,full_coverage,138,-26,11,-1,1,-0,15370,14530,GAB
100943,4_dose,full_coverage,170,-17,13,-1,2,-0,18618,17766,GAB
100975,3_dose,reduced_coverage,98632,34059,3656,1169,472,151,480727,457273,GHA
100975,4_dose,reduced_coverage_lower,113083,39735,4054,1252,523,162,584104,558769,GHA
100975,4_dose,reduced_coverage,115423,41682,4233,1294,546,167,584104,558769,GHA
100975,4_dose,reduced_coverage_upper,123991,42764,4307,1358,556,175,584104,558769,GHA
100975,3_dose,full_coverage,100352,34884,3583,1138,462,147,480727,457273,GHA
100975,4_dose,full_coverage,122530,43716,4256,1400,549,181,584104,558769,GHA
100976,3_dose,reduced_coverage,88786,41058,2316,730,299,94,231807,219569,GHA
100976,4_dose,reduced_coverage_lower,96294,45226,2539,840,327,108,281126,268321,GHA
100976,4_dose,reduced_coverage,102276,47596,2653,860,342,111,281126,268321,GHA
100976,4_dose,reduced_coverage_upper,105166,50401,2671,896,345,116,281126,268321,GHA
100976,3_dose,full_coverage,88230,41349,2259,755,291,97,231807,219569,GHA
100976,4_dose,full_coverage,106211,49775,2657,908,343,117,281126,268321,GHA
100977,3_dose,reduced_coverage,104880,54555,2492,687,321,89,214551,202745,GHA
100977,4_dose,reduced_coverage_lower,118640,57673,2643,779,341,101,260209,248198,GHA
100977,4_dose,reduced_coverage,121328,62056,2708,805,349,104,260209,248198,GHA
100977,4_dose,reduced_coverage_upper,128143,66078,2775,860,358,111,260209,248198,GHA
100977,3_dose,full_coverage,106304,52492,2481,684,320,88,214551,202745,GHA
100977,4_dose,full_coverage,127125,64768,2819,842,364,109,260209,248198,GHA
100978,3_dose,reduced_coverage,133128,67375,3119,840,402,108,266207,252718,GHA
100978,4_dose,reduced_coverage_lower,152034,75520,3300,934,426,121,322740,309744,GHA
100978,4_dose,reduced_coverage,149064,81208,3405,1038,439,134,322740,309744,GHA
100978,4_dose,reduced_coverage_upper,157193,82289,3445,1034,444,133,322740,309744,GHA
100978,3_dose,full_coverage,133571,65656,3100,829,400,107,266207,252718,GHA
100978,4_dose,full_coverage,159146,83340,3499,1089,451,140,322740,309744,GHA
100979,3_dose,reduced_coverage,42037,8714,1849,428,238,55,341037,325935,GHA
100979,4_dose,reduced_coverage_lower,45820,8823,2062,495,266,64,413009,398512,GHA
100979,4_dose,reduced_coverage,47745,9074,2155,504,278,65,413009,398512,GHA
100979,4_dose,reduced_coverage_upper,50071,10610,2176,542,281,70,413009,398512,GHA
100979,3_dose,full_coverage,40488,8442,1905,422,246,54,341037,325935,GHA
100979,4_dose,full_coverage,49396,10983,2288,560,295,72,413009,398512,GHA
100980,3_dose,reduced_coverage,99048,48983,2486,746,321,96,247959,234305,GHA
100980,4_dose,reduced_coverage_lower,111589,55650,2700,862,348,111,300154,286236,GHA
100980,4_dose,reduced_coverage,116561,59469,2775,919,358,119,300154,286236,GHA
100980,4_dose,reduced_coverage_upper,120498,60431,2926,961,377,124,300154,286236,GHA
100980,3_dose,full_coverage,99539,49376,2516,726,325,94,247959,234305,GHA
100980,4_dose,full_coverage,122055,60633,2847,975,367,126,300154,286236,GHA
100981,3_dose,reduced_coverage,17913,5002,723,211,93,27,103838,98920,GHA
100981,4_dose,reduced_coverage_lower,20617,5822,805,236,104,30,125872,120693,GHA
100981,4_dose,reduced_coverage,21592,5664,839,237,108,31,125872,120693,GHA
100981,4_dose,reduced_coverage_upper,21968,6209,859,268,111,35,125872,120693,GHA
100981,3_dose,full_coverage,18004,4741,735,209,95,27,103838,98920,GHA
100981,4_dose,full_coverage,21856,6024,847,265,109,34,125872,120693,GHA
100982,3_dose,reduced_coverage,22827,8866,654,205,84,26,68349,65118,GHA
100982,4_dose,reduced_coverage_lower,25995,10511,719,245,93,32,83222,79597,GHA
100982,4_dose,reduced_coverage,27130,11284,733,267,95,34,83222,79597,GHA
100982,4_dose,reduced_coverage_upper,27906,12056,779,264,100,34,83222,79597,GHA
100982,3_dose,full_coverage,23035,9361,663,227,86,29,68349,65118,GHA
100982,4_dose,full_coverage,28042,12349,772,286,100,37,83222,79597,GHA
100983,3_dose,reduced_coverage,110200,54590,2517,764,325,99,218736,206005,GHA
100983,4_dose,reduced_coverage_lower,121679,59795,2752,796,355,103,265158,252586,GHA
100983,4_dose,reduced_coverage,123473,65066,2790,895,360,115,265158,252586,GHA
100983,4_dose,reduced_coverage_upper,130797,63886,2914,843,376,109,265158,252586,GHA
100983,3_dose,full_coverage,108505,52860,2454,667,317,86,218736,206005,GHA
100983,4_dose,full_coverage,132239,64802,2810,893,362,115,265158,252586,GHA
100984,3_dose,reduced_coverage,109510,51953,2455,735,317,95,228735,217304,GHA
100984,4_dose,reduced_coverage_lower,123393,59365,2639,841,340,108,278212,266634,GHA
100984,4_dose,reduced_coverage,128964,62029,2728,900,352,116,278212,266634,GHA
100984,4_dose,reduced_coverage_upper,130083,65131,2762,941,356,121,278212,266634,GHA
100984,3_dose,full_coverage,104685,54924,2437,707,314,91,228735,217304,GHA
100984,4_dose,full_coverage,128208,66868,2862,942,369,121,278212,266634,GHA
100985,3_dose,reduced_coverage,10269,2208,436,84,56,11,141233,134817,GIN
100985,4_dose,reduced_coverage_lower,11987,2234,499,99,64,13,170660,164119,GIN
100985,4_dose,reduced_coverage,11856,2472,544,112,70,14,170660,164119,GIN
100985,4_dose,reduced_coverage_upper,12263,2721,538,107,69,14,170660,164119,GIN
100985,3_dose,full_coverage,21988,6878,903,253,117,33,141233,134817,GIN
100985,4_dose,full_coverage,24607,7786,1033,294,133,38,170660,164119,GIN
100986,3_dose,reduced_coverage,10917,789,558,48,72,6,188523,180783,GIN
100986,4_dose,reduced_coverage_lower,11057,726,594,66,77,8,228117,219714,GIN
100986,4_dose,reduced_coverage,11448,909,591,63,76,8,228117,219714,GIN
100986,4_dose,reduced_coverage_upper,11186,990,610,67,79,9,228117,219714,GIN
100986,3_dose,full_coverage,19391,3769,1047,232,135,30,188523,180783,GIN
100986,4_dose,full_coverage,23578,4484,1186,274,153,35,228117,219714,GIN
100987,3_dose,reduced_coverage,25866,8511,568,103,73,13,110407,104644,GIN
100987,4_dose,reduced_coverage_lower,29672,9503,628,128,81,16,133526,126874,GIN
100987,4_dose,reduced_coverage,29841,10268,661,141,85,18,133526,126874,GIN
100987,4_dose,reduced_coverage_upper,31120,11085,651,137,84,18,133526,126874,GIN
100987,3_dose,full_coverage,49652,23212,1216,301,157,39,110407,104644,GIN
100987,4_dose,full_coverage,59883,28334,1375,410,177,53,133526,126874,GIN
100988,3_dose,reduced_coverage,30213,9720,845,232,109,30,203067,192681,GIN
100988,4_dose,reduced_coverage_lower,34471,10581,952,223,123,29,245594,234466,GIN
100988,4_dose,reduced_coverage,35178,11870,1004,271,129,35,245594,234466,GIN
100988,4_dose,reduced_coverage_upper,35166,12689,977,289,126,37,245594,234466,GIN
100988,3_dose,full_coverage,62635,26997,1752,570,226,74,203067,192681,GIN
100988,4_dose,full_coverage,74421,33050,2061,677,266,87,245594,234466,GIN
100989,3_dose,reduced_coverage,54228,14967,1310,235,169,30,219508,208286,GIN
100989,4_dose,reduced_coverage_lower,58638,15168,1319,205,170,26,266003,253885,GIN
100989,4_dose,reduced_coverage,59343,20408,1433,257,185,33,266003,253885,GIN
100989,4_dose,reduced_coverage_upper,61799,22087,1457,236,188,30,266003,253885,GIN
100989,3_dose,full_coverage,106298,47179,2733,688,352,89,219508,208286,GIN
100989,4_dose,full_coverage,126479,59713,3017,904,389,117,266003,253885,GIN
100990,3_dose,reduced_coverage,8494,844,370,49,48,6,127928,122746,GIN
100990,4_dose,reduced_coverage_lower,8733,950,415,57,53,7,155677,149136,GIN
100990,4_dose,reduced_coverage,8760,1222,412,58,53,7,155677,149136,GIN
100990,4_dose,reduced_coverage_upper,9491,1617,415,83,54,11,155677,149136,GIN
100990,3_dose,full_coverage,14823,3873,726,199,94,26,127928,122746,GIN
100990,4_dose,full_coverage,17957,4596,850,224,110,29,155677,149136,GIN
