DIDE_CODE,vaccine_type,vaccine_scenario,clin_cases_averted,sev_cases_averted,deaths_averted,num_vacc_doses,ISO
100990,3_dose,full_coverage,10152,472,61,130389,GIN
100990,4_dose,full_coverage,14203,640,83,163318,GIN
100991,3_dose,reduced_coverage,16866,334,43,111974,GIN
100991,4_dose,reduced_coverage_lower,19808,377,49,141667,GIN
100991,4_dose,reduced_coverage,21298,434,56,141667,GIN
100991,4_dose,reduced_coverage_upper,21047,420,54,141667,GIN
100991,3_dose,full_coverage,35237,740,95,111974,GIN
100991,4_dose,full_coverage,47852,963,124,141667,GIN
100992,3_dose,reduced_coverage,66215,884,114,315415,GIN
100992,4_dose,reduced_coverage_lower,79059,971,125,395453,GIN
100992,4_dose,reduced_coverage,80110,989,128,395453,GIN
100992,4_dose,reduced_coverage_upper,88476,1111,143,395453,GIN
100992,3_dose,full_coverage,144097,1884,243,315415,GIN
100992,4_dose,full_coverage,200073,2555,330,395453,GIN
101013,3_dose,reduced_coverage,249,10,1,11224,GNQ
101013,4_dose,reduced_coverage_lower,222,7,1,13996,GNQ
101013,4_dose,reduced_coverage,232,10,1,13996,GNQ
101013,4_dose,reduced_coverage_upper,303,12,2,13996,GNQ
101013,3_dose,full_coverage,1007,38,5,11224,GNQ
101013,4_dose,full_coverage,1408,57,7,13996,GNQ
101014,3_dose,reduced_coverage,678,22,3,14664,GNQ
101014,4_dose,reduced_coverage_lower,484,14,2,18722,GNQ
101014,4_dose,reduced_coverage,716,24,3,18722,GNQ
101014,4_dose,reduced_coverage_upper,731,22,3,18722,GNQ
101014,3_dose,full_coverage,2249,80,10,14664,GNQ
101014,4_dose,full_coverage,2806,98,13,18722,GNQ
101015,3_dose,reduced_coverage,609,31,4,23703,GNQ
101015,4_dose,reduced_coverage_lower,712,34,4,30331,GNQ
101015,4_dose,reduced_coverage,649,30,4,30331,GNQ
101015,4_dose,reduced_coverage_upper,762,35,4,30331,GNQ
101015,3_dose,full_coverage,2330,102,13,23703,GNQ
101015,4_dose,full_coverage,3138,135,17,30331,GNQ
101016,3_dose,reduced_coverage,420,21,3,13553,GNQ
101016,4_dose,reduced_coverage_lower,354,17,2,17310,GNQ
101016,4_dose,reduced_coverage,446,20,3,17310,GNQ
101016,4_dose,reduced_coverage_upper,279,17,2,17310,GNQ
101016,3_dose,full_coverage,1270,55,7,13553,GNQ
101016,4_dose,full_coverage,1693,74,10,17310,GNQ
101461,3_dose,reduced_coverage,49,5,1,60849,KEN
101461,4_dose,reduced_coverage_lower,81,7,1,76939,KEN
101461,4_dose,reduced_coverage,95,9,1,76939,KEN
101461,4_dose,reduced_coverage_upper,153,14,2,76939,KEN
101461,3_dose,full_coverage,-23,-1,-0,60849,KEN
101461,4_dose,full_coverage,139,13,2,76939,KEN
101462,3_dose,reduced_coverage,-2,-0,-0,96482,KEN
101462,4_dose,reduced_coverage_lower,-5,-0,-0,122041,KEN
101462,4_dose,reduced_coverage,-12,-1,-0,122041,KEN
101462,4_dose,reduced_coverage_upper,-4,-0,-0,122041,KEN
101462,3_dose,full_coverage,23,2,0,96482,KEN
101462,4_dose,full_coverage,32,3,0,122041,KEN
101463,3_dose,reduced_coverage,7581,441,57,201572,KEN
101463,4_dose,reduced_coverage_lower,9361,553,71,255787,KEN
101463,4_dose,reduced_coverage,10132,581,75,255787,KEN
101463,4_dose,reduced_coverage_upper,9775,580,75,255787,KEN
101463,3_dose,full_coverage,8936,522,67,201572,KEN
101463,4_dose,full_coverage,11969,692,89,255787,KEN
101464,3_dose,reduced_coverage,15452,444,57,90746,KEN
101464,4_dose,reduced_coverage_lower,19311,537,69,115922,KEN
101464,4_dose,reduced_coverage,20437,562,72,115922,KEN
101464,4_dose,reduced_coverage_upper,20974,583,75,115922,KEN
101464,3_dose,full_coverage,20150,575,74,90746,KEN
101464,4_dose,full_coverage,26322,738,95,115922,KEN
101465,3_dose,reduced_coverage,37,3,0,21789,KEN
101465,4_dose,reduced_coverage_lower,65,6,1,27593,KEN
101465,4_dose,reduced_coverage,63,6,1,27593,KEN
101465,4_dose,reduced_coverage_upper,39,3,0,27593,KEN
101465,3_dose,full_coverage,52,5,1,21789,KEN
101465,4_dose,full_coverage,62,5,1,27593,KEN
101466,3_dose,reduced_coverage,160,13,2,77039,KEN
101466,4_dose,reduced_coverage_lower,142,12,2,97896,KEN
101466,4_dose,reduced_coverage,213,18,2,97896,KEN
101466,4_dose,reduced_coverage_upper,248,21,3,97896,KEN
101466,3_dose,full_coverage,186,15,2,77039,KEN
101466,4_dose,full_coverage,315,26,3,97896,KEN
101467,3_dose,reduced_coverage,161,13,2,65516,KEN
101467,4_dose,reduced_coverage_lower,342,29,4,83995,KEN
101467,4_dose,reduced_coverage,339,28,4,83995,KEN
101467,4_dose,reduced_coverage_upper,299,25,3,83995,KEN
101467,3_dose,full_coverage,223,19,2,65516,KEN
101467,4_dose,full_coverage,340,28,4,83995,KEN
101468,3_dose,reduced_coverage,6179,338,44,131676,KEN
101468,4_dose,reduced_coverage_lower,7486,407,53,168281,KEN
101468,4_dose,reduced_coverage,8476,453,58,168281,KEN
101468,4_dose,reduced_coverage_upper,8096,429,55,168281,KEN
101468,3_dose,full_coverage,8228,441,57,131676,KEN
101468,4_dose,full_coverage,10644,563,73,168281,KEN
101469,3_dose,reduced_coverage,43,3,0,17306,KEN
101469,4_dose,reduced_coverage_lower,63,5,1,22238,KEN
101469,4_dose,reduced_coverage,51,4,1,22238,KEN
101469,4_dose,reduced_coverage_upper,66,6,1,22238,KEN
101469,3_dose,full_coverage,37,3,0,17306,KEN
101469,4_dose,full_coverage,71,6,1,22238,KEN
101470,3_dose,reduced_coverage,165,14,2,57526,KEN
101470,4_dose,reduced_coverage_lower,136,12,2,73193,KEN
101470,4_dose,reduced_coverage,89,8,1,73193,KEN
101470,4_dose,reduced_coverage_upper,262,22,3,73193,KEN
101470,3_dose,full_coverage,232,20,3,57526,KEN
101470,4_dose,full_coverage,298,25,3,73193,KEN
101471,3_dose,reduced_coverage,9991,531,69,198967,KEN
101471,4_dose,reduced_coverage_lower,12379,638,82,252403,KEN
101471,4_dose,reduced_coverage,13249,683,88,252403,KEN
101471,4_dose,reduced_coverage_upper,14168,725,94,252403,KEN
101471,3_dose,full_coverage,12556,637,82,198967,KEN
101471,4_dose,full_coverage,16970,864,111,252403,KEN
101472,3_dose,reduced_coverage,10,1,0,94153,KEN
101472,4_dose,reduced_coverage_lower,58,5,1,119184,KEN
101472,4_dose,reduced_coverage,29,3,0,119184,KEN
101472,4_dose,reduced_coverage_upper,47,4,1,119184,KEN
101472,3_dose,full_coverage,49,4,1,94153,KEN
101472,4_dose,full_coverage,82,7,1,119184,KEN
101473,3_dose,reduced_coverage,162,15,2,100674,KEN
101473,4_dose,reduced_coverage_lower,384,34,4,128323,KEN
101473,4_dose,reduced_coverage,309,27,4,128323,KEN
101473,4_dose,reduced_coverage_upper,432,37,5,128323,KEN
101473,3_dose,full_coverage,472,40,5,100674,KEN
101473,4_dose,full_coverage,662,57,7,128323,KEN
101474,3_dose,reduced_coverage,4184,251,32,139585,KEN
101474,4_dose,reduced_coverage_lower,4790,292,38,179105,KEN
101474,4_dose,reduced_coverage,4731,286,37,179105,KEN
101474,4_dose,reduced_coverage_upper,5121,308,40,179105,KEN
101474,3_dose,full_coverage,4986,309,40,139585,KEN
101474,4_dose,full_coverage,6226,388,50,179105,KEN
101475,3_dose,reduced_coverage,157,13,2,80471,KEN
101475,4_dose,reduced_coverage_lower,354,30,4,102693,KEN
101475,4_dose,reduced_coverage,369,32,4,102693,KEN
101475,4_dose,reduced_coverage_upper,291,25,3,102693,KEN
101475,3_dose,full_coverage,273,23,3,80471,KEN
101475,4_dose,full_coverage,364,31,4,102693,KEN
101476,3_dose,reduced_coverage,892,70,9,166340,KEN
101476,4_dose,reduced_coverage_lower,962,75,10,212032,KEN
101476,4_dose,reduced_coverage,1141,90,12,212032,KEN
101476,4_dose,reduced_coverage_upper,1050,84,11,212032,KEN
101476,3_dose,full_coverage,627,50,6,166340,KEN
101476,4_dose,full_coverage,1298,105,14,212032,KEN
101477,3_dose,reduced_coverage,5983,338,44,148949,KEN
101477,4_dose,reduced_coverage_lower,7681,423,55,189979,KEN
101477,4_dose,reduced_coverage,7920,446,58,189979,KEN
101477,4_dose,reduced_coverage_upper,8553,474,61,189979,KEN
101477,3_dose,full_coverage,7395,437,56,148949,KEN
101477,4_dose,full_coverage,10149,570,74,189979,KEN
101478,3_dose,reduced_coverage,291,26,3,142936,KEN
101478,4_dose,reduced_coverage_lower,511,44,6,180418,KEN
101478,4_dose,reduced_coverage,470,41,5,180418,KEN
101478,4_dose,reduced_coverage_upper,354,31,4,180418,KEN
101478,3_dose,full_coverage,388,33,4,142936,KEN
101478,4_dose,full_coverage,563,49,6,180418,KEN
101479,3_dose,reduced_coverage,6936,314,40,91144,KEN
101479,4_dose,reduced_coverage_lower,8168,369,48,115848,KEN
101479,4_dose,reduced_coverage,8582,395,51,115848,KEN
101479,4_dose,reduced_coverage_upper,9158,406,52,115848,KEN
101479,3_dose,full_coverage,8172,366,47,91144,KEN
101479,4_dose,full_coverage,10974,493,64,115848,KEN
101480,3_dose,reduced_coverage,81,7,1,27989,KEN
101480,4_dose,reduced_coverage_lower,70,6,1,35671,KEN
101480,4_dose,reduced_coverage,68,6,1,35671,KEN
101480,4_dose,reduced_coverage_upper,92,8,1,35671,KEN
101480,3_dose,full_coverage,98,8,1,27989,KEN
101480,4_dose,full_coverage,60,5,1,35671,KEN
101481,3_dose,reduced_coverage,56,5,1,12638,KEN
101481,4_dose,reduced_coverage_lower,97,8,1,16197,KEN
101481,4_dose,reduced_coverage,88,7,1,16197,KEN
101481,4_dose,reduced_coverage_upper,76,6,1,16197,KEN
101481,3_dose,full_coverage,80,6,1,12638,KEN
101481,4_dose,full_coverage,109,9,1,16197,KEN
101482,3_dose,reduced_coverage,305,27,3,157710,KEN
101482,4_dose,reduced_coverage_lower,217,19,3,200858,KEN
101482,4_dose,reduced_coverage,343,30,4,200858,KEN
101482,4_dose,reduced_coverage_upper,311,27,4,200858,KEN
101482,3_dose,full_coverage,260,24,3,157710,KEN
101482,4_dose,full_coverage,301,27,4,200858,KEN
101483,3_dose,reduced_coverage,147,13,2,133796,KEN
101483,4_dose,reduced_coverage_lower,183,16,2,169708,KEN
101483,4_dose,reduced_coverage,210,18,2,169708,KEN
101483,4_dose,reduced_coverage_upper,248,22,3,169708,KEN
101483,3_dose,full_coverage,223,19,3,133796,KEN
101483,4_dose,full_coverage,171,15,2,169708,KEN
101484,3_dose,reduced_coverage,162,13,2,44454,KEN
101484,4_dose,reduced_coverage_lower,228,19,2,56712,KEN
101484,4_dose,reduced_coverage,202,16,2,56712,KEN
101484,4_dose,reduced_coverage_upper,208,17,2,56712,KEN
101484,3_dose,full_coverage,192,15,2,44454,KEN
101484,4_dose,full_coverage,365,30,4,56712,KEN
101485,3_dose,reduced_coverage,79,7,1,31083,KEN
101485,4_dose,reduced_coverage_lower,97,8,1,39670,KEN
101485,4_dose,reduced_coverage,70,6,1,39670,KEN
101485,4_dose,reduced_coverage_upper,119,10,1,39670,KEN
101485,3_dose,full_coverage,96,8,1,31083,KEN
101485,4_dose,full_coverage,132,11,1,39670,KEN
101486,3_dose,reduced_coverage,949,76,10,176354,KEN
101486,4_dose,reduced_coverage_lower,1255,100,13,224182,KEN
101486,4_dose,reduced_coverage,1413,113,15,224182,KEN
101486,4_dose,reduced_coverage_upper,1489,118,15,224182,KEN
101486,3_dose,full_coverage,1405,114,15,176354,KEN
101486,4_dose,full_coverage,1591,128,17,224182,KEN
101487,3_dose,reduced_coverage,4493,251,32,123179,KEN
101487,4_dose,reduced_coverage_lower,4679,271,35,155683,KEN
101487,4_dose,reduced_coverage,5596,318,41,155683,KEN
101487,4_dose,reduced_coverage_upper,5741,329,42,155683,KEN
101487,3_dose,full_coverage,5126,296,38,123179,KEN
101487,4_dose,full_coverage,6781,393,51,155683,KEN
101488,3_dose,reduced_coverage,2244,156,20,122402,KEN
101488,4_dose,reduced_coverage_lower,2625,178,23,155262,KEN
101488,4_dose,reduced_coverage,2680,184,24,155262,KEN
101488,4_dose,reduced_coverage_upper,2819,190,25,155262,KEN
101488,3_dose,full_coverage,2539,175,23,122402,KEN
101488,4_dose,full_coverage,3301,229,30,155262,KEN
101489,3_dose,reduced_coverage,113,11,1,139995,KEN
101489,4_dose,reduced_coverage_lower,406,35,5,179182,KEN
101489,4_dose,reduced_coverage,312,27,4,179182,KEN
101489,4_dose,reduced_coverage_upper,257,23,3,179182,KEN
101489,3_dose,full_coverage,396,34,4,139995,KEN
101489,4_dose,full_coverage,623,54,7,179182,KEN
101490,3_dose,reduced_coverage,1,0,0,3313,KEN
101490,4_dose,reduced_coverage_lower,1,0,0,4209,KEN
101490,4_dose,reduced_coverage,0,0,0,4209,KEN
101490,4_dose,reduced_coverage_upper,4,0,0,4209,KEN
101490,3_dose,full_coverage,4,0,0,3313,KEN
101490,4_dose,full_coverage,5,0,0,4209,KEN
101491,3_dose,reduced_coverage,113,10,1,131827,KEN
101491,4_dose,reduced_coverage_lower,128,11,1,168084,KEN
101491,4_dose,reduced_coverage,81,7,1,168084,KEN
101491,4_dose,reduced_coverage_upper,137,12,2,168084,KEN
101491,3_dose,full_coverage,134,12,2,131827,KEN
101491,4_dose,full_coverage,93,8,1,168084,KEN
101492,3_dose,reduced_coverage,578,46,6,98938,KEN
101492,4_dose,reduced_coverage_lower,824,64,8,125139,KEN
101492,4_dose,reduced_coverage,800,62,8,125139,KEN
101492,4_dose,reduced_coverage_upper,869,67,9,125139,KEN
101492,3_dose,full_coverage,726,54,7,98938,KEN
101492,4_dose,full_coverage,1036,80,10,125139,KEN
101493,3_dose,reduced_coverage,4,0,0,69350,KEN
101493,4_dose,reduced_coverage_lower,22,2,0,88138,KEN
101493,4_dose,reduced_coverage,1,0,0,88138,KEN
101493,4_dose,reduced_coverage_upper,66,6,1,88138,KEN
101493,3_dose,full_coverage,96,9,1,69350,KEN
101493,4_dose,full_coverage,93,8,1,88138,KEN
101494,3_dose,reduced_coverage,203,17,2,81923,KEN
101494,4_dose,reduced_coverage_lower,68,6,1,104073,KEN
101494,4_dose,reduced_coverage,104,8,1,104073,KEN
101494,4_dose,reduced_coverage_upper,208,17,2,104073,KEN
101494,3_dose,full_coverage,83,8,1,81923,KEN
101494,4_dose,full_coverage,196,17,2,104073,KEN
101495,3_dose,reduced_coverage,-0,-0,-0,1384,KEN
101495,4_dose,reduced_coverage_lower,0,0,0,1766,KEN
101495,4_dose,reduced_coverage,0,0,0,1766,KEN
101495,4_dose,reduced_coverage_upper,0,0,0,1766,KEN
101495,3_dose,full_coverage,0,0,0,1384,KEN
101495,4_dose,full_coverage,1,0,0,1766,KEN
101496,3_dose,reduced_coverage,160,14,2,74067,KEN
101496,4_dose,reduced_coverage_lower,182,16,2,94487,KEN
101496,4_dose,reduced_coverage,178,16,2,94487,KEN
101496,4_dose,reduced_coverage_upper,207,18,2,94487,KEN
101496,3_dose,full_coverage,232,20,3,74067,KEN
101496,4_dose,full_coverage,226,20,3,94487,KEN
101497,3_dose,reduced_coverage,122,9,1,18443,KEN
101497,4_dose,reduced_coverage_lower,144,11,1,23482,KEN
101497,4_dose,reduced_coverage,160,13,2,23482,KEN
101497,4_dose,reduced_coverage_upper,149,12,2,23482,KEN
101497,3_dose,full_coverage,122,10,1,18443,KEN
101497,4_dose,full_coverage,179,15,2,23482,KEN
101498,3_dose,reduced_coverage,20628,638,82,128489,KEN
101498,4_dose,reduced_coverage_lower,24518,753,97,164330,KEN
101498,4_dose,reduced_coverage,25283,773,100,164330,KEN
101498,4_dose,reduced_coverage_upper,28371,860,111,164330,KEN
101498,3_dose,full_coverage,24823,767,99,128489,KEN
101498,4_dose,full_coverage,33151,1000,129,164330,KEN
101499,3_dose,reduced_coverage,189,15,2,43138,KEN
101499,4_dose,reduced_coverage_lower,273,22,3,55274,KEN
101499,4_dose,reduced_coverage,268,22,3,55274,KEN
101499,4_dose,reduced_coverage_upper,346,28,4,55274,KEN
101499,3_dose,full_coverage,376,30,4,43138,KEN
101499,4_dose,full_coverage,440,35,4,55274,KEN
101500,3_dose,reduced_coverage,205,17,2,34151,KEN
101500,4_dose,reduced_coverage_lower,264,21,3,43327,KEN
101500,4_dose,reduced_coverage,283,23,3,43327,KEN
101500,4_dose,reduced_coverage_upper,240,19,3,43327,KEN
101500,3_dose,full_coverage,275,22,3,34151,KEN
101500,4_dose,full_coverage,341,28,4,43327,KEN
101501,3_dose,reduced_coverage,85,7,1,51425,KEN
101501,4_dose,reduced_coverage_lower,139,12,2,65363,KEN
101501,4_dose,reduced_coverage,169,14,2,65363,KEN
101501,4_dose,reduced_coverage_upper,208,18,2,65363,KEN
101501,3_dose,full_coverage,151,13,2,51425,KEN
101501,4_dose,full_coverage,189,16,2,65363,KEN
101502,3_dose,reduced_coverage,802,62,8,98367,KEN
101502,4_dose,reduced_coverage_lower,999,79,10,125887,KEN
101502,4_dose,reduced_coverage,922,73,9,125887,KEN
101502,4_dose,reduced_coverage_upper,800,63,8,125887,KEN
101502,3_dose,full_coverage,945,76,10,98367,KEN
101502,4_dose,full_coverage,1044,82,11,125887,KEN
101503,3_dose,reduced_coverage,2807,166,21,74647,KEN
101503,4_dose,reduced_coverage_lower,3372,204,26,95249,KEN
101503,4_dose,reduced_coverage,3802,221,28,95249,KEN
101503,4_dose,reduced_coverage_upper,3875,224,29,95249,KEN
101503,3_dose,full_coverage,3454,209,27,74647,KEN
101503,4_dose,full_coverage,4640,272,35,95249,KEN
101504,3_dose,reduced_coverage,52,4,1,87520,KEN
101504,4_dose,reduced_coverage_lower,115,10,1,111850,KEN
101504,4_dose,reduced_coverage,145,13,2,111850,KEN
101504,4_dose,reduced_coverage_upper,79,7,1,111850,KEN
101504,3_dose,full_coverage,25,2,0,87520,KEN
101504,4_dose,full_coverage,136,12,2,111850,KEN
101505,3_dose,reduced_coverage,6453,279,36,85096,KEN
101505,4_dose,reduced_coverage_lower,8431,355,46,107802,KEN
101505,4_dose,reduced_coverage,8661,369,48,107802,KEN
101505,4_dose,reduced_coverage_upper,9205,386,50,107802,KEN
101505,3_dose,full_coverage,8441,369,48,85096,KEN
101505,4_dose,full_coverage,11215,485,63,107802,KEN
101506,3_dose,reduced_coverage,68,6,1,54292,KEN
101506,4_dose,reduced_coverage_lower,167,15,2,69459,KEN
101506,4_dose,reduced_coverage,169,15,2,69459,KEN
101506,4_dose,reduced_coverage_upper,171,15,2,69459,KEN
101506,3_dose,full_coverage,147,13,2,54292,KEN
101506,4_dose,full_coverage,130,12,2,69459,KEN
101507,3_dose,reduced_coverage,1691,99,13,47608,KEN
101507,4_dose,reduced_coverage_lower,1760,104,13,60070,KEN
101507,4_dose,reduced_coverage,2071,125,16,60070,KEN
101507,4_dose,reduced_coverage_upper,2087,123,16,60070,KEN
101507,3_dose,full_coverage,1961,119,15,47608,KEN
101507,4_dose,full_coverage,2598,156,20,60070,KEN
101605,3_dose,reduced_coverage,2090,71,9,16718,LBR
101605,4_dose,reduced_coverage_lower,2454,82,11,21547,LBR
101605,4_dose,reduced_coverage,2624,90,12,21547,LBR
101605,4_dose,reduced_coverage_upper,2705,93,12,21547,LBR
101605,3_dose,full_coverage,2492,86,11,16718,LBR
101605,4_dose,full_coverage,3227,111,14,21547,LBR
101606,3_dose,reduced_coverage,4753,185,24,47677,LBR
101606,4_dose,reduced_coverage_lower,5816,224,29,61153,LBR
101606,4_dose,reduced_coverage,6084,236,31,61153,LBR
101606,4_dose,reduced_coverage_upper,6334,240,31,61153,LBR
101606,3_dose,full_coverage,5601,221,29,47677,LBR
101606,4_dose,full_coverage,7428,288,37,61153,LBR
101607,3_dose,reduced_coverage,2006,60,8,12165,LBR
101607,4_dose,reduced_coverage_lower,2378,71,9,15515,LBR
101607,4_dose,reduced_coverage,2527,75,10,15515,LBR
101607,4_dose,reduced_coverage_upper,2756,82,11,15515,LBR
101607,3_dose,full_coverage,2445,76,10,12165,LBR
101607,4_dose,full_coverage,3173,94,12,15515,LBR
101608,3_dose,reduced_coverage,3579,101,13,17714,LBR
101608,4_dose,reduced_coverage_lower,4052,116,15,22613,LBR
101608,4_dose,reduced_coverage,4343,122,16,22613,LBR
101608,4_dose,reduced_coverage_upper,4422,127,16,22613,LBR
101608,3_dose,full_coverage,3884,111,14,17714,LBR
101608,4_dose,full_coverage,5102,143,18,22613,LBR
101609,3_dose,reduced_coverage,2744,113,15,30306,LBR
101609,4_dose,reduced_coverage_lower,3251,137,18,38373,LBR
101609,4_dose,reduced_coverage,3421,145,19,38373,LBR
101609,4_dose,reduced_coverage_upper,3525,147,19,38373,LBR
101609,3_dose,full_coverage,3152,134,17,30306,LBR
101609,4_dose,full_coverage,4183,177,23,38373,LBR
101610,3_dose,reduced_coverage,1744,72,9,18340,LBR
101610,4_dose,reduced_coverage_lower,2025,84,11,23339,LBR
101610,4_dose,reduced_coverage,2116,90,12,23339,LBR
101610,4_dose,reduced_coverage_upper,2332,97,13,23339,LBR
101610,3_dose,full_coverage,1899,79,10,18340,LBR
101610,4_dose,full_coverage,2563,106,14,23339,LBR
101611,3_dose,reduced_coverage,1533,48,6,8705,LBR
101611,4_dose,reduced_coverage_lower,1825,57,7,10997,LBR
101611,4_dose,reduced_coverage,1868,58,7,10997,LBR
101611,4_dose,reduced_coverage_upper,1944,60,8,10997,LBR
101611,3_dose,full_coverage,1654,51,7,8705,LBR
101611,4_dose,full_coverage,2204,69,9,10997,LBR
101612,3_dose,reduced_coverage,5598,203,26,41790,LBR
101612,4_dose,reduced_coverage_lower,6439,226,29,52598,LBR
101612,4_dose,reduced_coverage,6615,238,31,52598,LBR
101612,4_dose,reduced_coverage_upper,7309,261,34,52598,LBR
101612,3_dose,full_coverage,6064,211,27,41790,LBR
101612,4_dose,full_coverage,8392,291,38,52598,LBR
101613,3_dose,reduced_coverage,3992,162,21,40488,LBR
101613,4_dose,reduced_coverage_lower,4762,188,24,51294,LBR
101613,4_dose,reduced_coverage,5019,201,26,51294,LBR
101613,4_dose,reduced_coverage_upper,5247,208,27,51294,LBR
101613,3_dose,full_coverage,4142,164,21,40488,LBR
101613,4_dose,full_coverage,5860,234,30,51294,LBR
101614,3_dose,reduced_coverage,1787,71,9,17933,LBR
101614,4_dose,reduced_coverage_lower,2178,85,11,22907,LBR
101614,4_dose,reduced_coverage,2313,91,12,22907,LBR
101614,4_dose,reduced_coverage_upper,2524,97,13,22907,LBR
101614,3_dose,full_coverage,2042,80,10,17933,LBR
101614,4_dose,full_coverage,2705,105,14,22907,LBR
101615,3_dose,reduced_coverage,6311,350,45,145544,LBR
101615,4_dose,reduced_coverage_lower,7218,408,53,184308,LBR
101615,4_dose,reduced_coverage,7687,437,56,184308,LBR
101615,4_dose,reduced_coverage_upper,8225,464,60,184308,LBR
101615,3_dose,full_coverage,6817,383,49,145544,LBR
101615,4_dose,full_coverage,9139,519,67,184308,LBR
101616,3_dose,reduced_coverage,4932,224,29,71137,LBR
101616,4_dose,reduced_coverage_lower,6072,278,36,89643,LBR
101616,4_dose,reduced_coverage,6084,275,35,89643,LBR
101616,4_dose,reduced_coverage_upper,6511,296,38,89643,LBR
101616,3_dose,full_coverage,5833,260,34,71137,LBR
101616,4_dose,full_coverage,7740,351,45,89643,LBR
101617,3_dose,reduced_coverage,867,36,5,10149,LBR
101617,4_dose,reduced_coverage_lower,1070,45,6,12882,LBR
101617,4_dose,reduced_coverage,1041,44,6,12882,LBR
101617,4_dose,reduced_coverage_upper,1148,48,6,12882,LBR
101617,3_dose,full_coverage,976,42,5,10149,LBR
101617,4_dose,full_coverage,1371,57,7,12882,LBR
101618,3_dose,reduced_coverage,1991,62,8,11811,LBR
101618,4_dose,reduced_coverage_lower,2408,76,10,15080,LBR
101618,4_dose,reduced_coverage,2460,78,10,15080,LBR
101618,4_dose,reduced_coverage_upper,2719,85,11,15080,LBR
101618,3_dose,full_coverage,2292,72,9,11811,LBR
101618,4_dose,full_coverage,3069,93,12,15080,LBR
101619,3_dose,reduced_coverage,1955,72,9,14278,LBR
101619,4_dose,reduced_coverage_lower,2270,81,10,17905,LBR
101619,4_dose,reduced_coverage,2355,85,11,17905,LBR
101619,4_dose,reduced_coverage_upper,2495,91,12,17905,LBR
101619,3_dose,full_coverage,2186,77,10,14278,LBR
101619,4_dose,full_coverage,2813,101,13,17905,LBR
101893,3_dose,reduced_coverage,1516,120,15,352254,MLI
101893,4_dose,reduced_coverage_lower,2160,171,22,446867,MLI
101893,4_dose,reduced_coverage,2020,162,21,446867,MLI
101893,4_dose,reduced_coverage_upper,1973,157,20,446867,MLI
101893,3_dose,full_coverage,2169,179,23,352254,MLI
101893,4_dose,full_coverage,3192,261,34,446867,MLI
101894,3_dose,reduced_coverage,4460,210,27,89738,MLI
101894,4_dose,reduced_coverage_lower,5245,244,31,113341,MLI
101894,4_dose,reduced_coverage,5519,253,33,113341,MLI
101894,4_dose,reduced_coverage_upper,5604,258,33,113341,MLI
101894,3_dose,full_coverage,6959,326,42,89738,MLI
101894,4_dose,full_coverage,9172,425,55,113341,MLI
101895,3_dose,reduced_coverage,45224,1442,186,417905,MLI
101895,4_dose,reduced_coverage_lower,47203,1524,197,529460,MLI
101895,4_dose,reduced_coverage,58936,1908,246,529460,MLI
101895,4_dose,reduced_coverage_upper,52693,1773,229,529460,MLI
101895,3_dose,full_coverage,68010,2240,289,417905,MLI
101895,4_dose,full_coverage,87495,2846,367,529460,MLI
101896,3_dose,reduced_coverage,374,20,3,8643,MLI
101896,4_dose,reduced_coverage_lower,436,23,3,11007,MLI
101896,4_dose,reduced_coverage,454,23,3,11007,MLI
101896,4_dose,reduced_coverage_upper,461,24,3,11007,MLI
101896,3_dose,full_coverage,557,29,4,8643,MLI
101896,4_dose,full_coverage,721,37,5,11007,MLI
101897,3_dose,reduced_coverage,35698,1543,199,537092,MLI
101897,4_dose,reduced_coverage_lower,39409,1766,228,678131,MLI
101897,4_dose,reduced_coverage,44050,1922,248,678131,MLI
101897,4_dose,reduced_coverage_upper,46021,2006,259,678131,MLI
101897,3_dose,full_coverage,51026,2234,288,537092,MLI
101897,4_dose,full_coverage,67696,2955,381,678131,MLI
101898,3_dose,reduced_coverage,73131,1822,235,435278,MLI
101898,4_dose,reduced_coverage_lower,84577,2144,277,547538,MLI
101898,4_dose,reduced_coverage,90817,2223,287,547538,MLI
101898,4_dose,reduced_coverage_upper,93801,2221,287,547538,MLI
101898,3_dose,full_coverage,111659,2749,355,435278,MLI
101898,4_dose,full_coverage,148005,3662,472,547538,MLI
101899,3_dose,reduced_coverage,55828,1888,243,495822,MLI
101899,4_dose,reduced_coverage_lower,68937,2300,297,622634,MLI
101899,4_dose,reduced_coverage,67190,2190,283,622634,MLI
101899,4_dose,reduced_coverage_upper,72807,2381,307,622634,MLI
101899,3_dose,full_coverage,79759,2660,343,495822,MLI
101899,4_dose,full_coverage,110754,3614,466,622634,MLI
101900,3_dose,reduced_coverage,101998,2446,316,549949,MLI
101900,4_dose,reduced_coverage_lower,118133,2745,354,689823,MLI
101900,4_dose,reduced_coverage,128235,2995,386,689823,MLI
101900,4_dose,reduced_coverage_upper,134916,3214,415,689823,MLI
101900,3_dose,full_coverage,156917,3729,481,549949,MLI
101900,4_dose,full_coverage,200827,4768,615,689823,MLI
101901,3_dose,reduced_coverage,22850,526,68,121759,MLI
101901,4_dose,reduced_coverage_lower,27017,639,82,154186,MLI
101901,4_dose,reduced_coverage,27685,640,83,154186,MLI
101901,4_dose,reduced_coverage_upper,28309,658,85,154186,MLI
101901,3_dose,full_coverage,33883,797,103,121759,MLI
101901,4_dose,full_coverage,43449,1028,133,154186,MLI
