DIDE_CODE,vaccine_type,vaccine_scenario,clin_cases_averted_upper,clin_cases_averted_lower,sev_cases_averted_upper,sev_cases_averted_lower,deaths_averted_upper,deaths_averted_lower,num_vacc_doses_upper,num_vacc_doses_lower,ISO
100556,3_dose,reduced_coverage,47639,14775,1833,525,331,95,322206,308844,COD
100556,4_dose,reduced_coverage_lower,52298,18218,2065,587,372,106,388511,374497,COD
100556,4_dose,reduced_coverage,56124,17677,2128,632,384,114,388511,374497,COD
100556,4_dose,reduced_coverage_upper,57012,19128,2150,652,388,118,388511,374497,COD
100556,3_dose,full_coverage,54739,18292,2217,681,400,123,322206,308844,COD
100556,4_dose,full_coverage,68693,22554,2642,813,476,147,388511,374497,COD
100557,3_dose,reduced_coverage,43007,11375,1987,540,358,97,414320,398082,COD
100557,4_dose,reduced_coverage_lower,48509,13407,2179,566,393,102,500494,481800,COD
100557,4_dose,reduced_coverage,50971,13387,2358,601,425,108,500494,481800,COD
100557,4_dose,reduced_coverage_upper,52238,13494,2364,612,426,110,500494,481800,COD
100557,3_dose,full_coverage,52776,14894,2362,647,426,117,414320,398082,COD
100557,4_dose,full_coverage,64129,19665,2952,771,532,139,500494,481800,COD
100558,3_dose,reduced_coverage,57017,20486,1883,562,339,101,302459,288589,COD
100558,4_dose,reduced_coverage_lower,64516,23010,2050,665,370,120,364053,351175,COD
100558,4_dose,reduced_coverage,64744,24373,2149,718,388,129,364053,351175,COD
100558,4_dose,reduced_coverage_upper,67868,26199,2224,732,401,132,364053,351175,COD
100558,3_dose,full_coverage,67822,26674,2352,731,424,132,302459,288589,COD
100558,4_dose,full_coverage,80506,31966,2750,887,496,160,364053,351175,COD
100559,3_dose,reduced_coverage,91147,39453,2516,775,454,140,293133,279035,COD
100559,4_dose,reduced_coverage_lower,102646,44919,2650,876,478,158,354041,338341,COD
100559,4_dose,reduced_coverage,105765,47749,2815,963,508,174,354041,338341,COD
100559,4_dose,reduced_coverage_upper,112429,49481,2899,1009,523,182,354041,338341,COD
100559,3_dose,full_coverage,110337,47774,3114,1034,562,186,293133,279035,COD
100559,4_dose,full_coverage,133411,59545,3494,1321,630,238,354041,338341,COD
100560,3_dose,reduced_coverage,113861,46874,3168,910,571,164,383302,363187,COD
100560,4_dose,reduced_coverage_lower,124745,55281,3349,1081,604,195,462242,441444,COD
100560,4_dose,reduced_coverage,133717,57845,3542,1143,639,206,462242,441444,COD
100560,4_dose,reduced_coverage_upper,136397,59953,3585,1259,646,227,462242,441444,COD
100560,3_dose,full_coverage,139709,62592,3849,1298,694,234,383302,363187,COD
100560,4_dose,full_coverage,166693,77392,4371,1514,788,273,462242,441444,COD
100561,3_dose,reduced_coverage,34055,12074,1076,356,194,64,151980,145363,COD
100561,4_dose,reduced_coverage_lower,38041,13743,1187,370,214,67,183046,176125,COD
100561,4_dose,reduced_coverage,39557,14729,1223,395,221,71,183046,176125,COD
100561,4_dose,reduced_coverage_upper,40724,15227,1249,406,225,73,183046,176125,COD
100561,3_dose,full_coverage,39930,16145,1355,413,244,75,151980,145363,COD
100561,4_dose,full_coverage,49158,19951,1558,498,281,90,183046,176125,COD
100562,3_dose,reduced_coverage,6433,1944,249,71,43,12,44756,42788,COG
100562,4_dose,reduced_coverage_lower,7177,2336,274,78,48,14,54225,52064,COG
100562,4_dose,reduced_coverage,7315,2341,289,84,50,15,54225,52064,COG
100562,4_dose,reduced_coverage_upper,7532,2504,301,83,52,14,54225,52064,COG
100562,3_dose,full_coverage,8778,2978,350,100,61,17,44756,42788,COG
100562,4_dose,full_coverage,10490,3682,400,120,69,21,54225,52064,COG
100563,3_dose,reduced_coverage,10809,3236,423,125,73,22,82144,78439,COG
100563,4_dose,reduced_coverage_lower,12277,3989,473,141,82,24,99372,95767,COG
100563,4_dose,reduced_coverage,13045,4124,495,146,86,25,99372,95767,COG
100563,4_dose,reduced_coverage_upper,13762,4425,511,158,89,27,99372,95767,COG
100563,3_dose,full_coverage,15555,5567,610,197,106,34,82144,78439,COG
100563,4_dose,full_coverage,19675,6665,724,230,126,40,99372,95767,COG
100564,3_dose,reduced_coverage,2940,993,113,31,20,5,21128,20148,COG
100564,4_dose,reduced_coverage_lower,3440,1130,123,37,21,6,25555,24545,COG
100564,4_dose,reduced_coverage,3487,1138,129,38,22,7,25555,24545,COG
100564,4_dose,reduced_coverage_upper,3685,1307,136,39,24,7,25555,24545,COG
100564,3_dose,full_coverage,4345,1418,162,48,28,8,21128,20148,COG
100564,4_dose,full_coverage,5222,1874,194,59,34,10,25555,24545,COG
100565,3_dose,reduced_coverage,1633,611,51,16,9,3,8026,7666,COG
100565,4_dose,reduced_coverage_lower,1808,710,54,18,9,3,9748,9367,COG
100565,4_dose,reduced_coverage,1984,748,59,19,10,3,9748,9367,COG
100565,4_dose,reduced_coverage_upper,2066,788,61,19,11,3,9748,9367,COG
100565,3_dose,full_coverage,2323,931,73,23,13,4,8026,7666,COG
100565,4_dose,full_coverage,2801,1181,83,28,14,5,9748,9367,COG
100566,3_dose,reduced_coverage,15932,6337,567,176,98,31,86039,82300,COG
100566,4_dose,reduced_coverage_lower,18215,7433,623,190,108,33,104048,100343,COG
100566,4_dose,reduced_coverage,19121,7885,647,202,112,35,104048,100343,COG
100566,4_dose,reduced_coverage_upper,19506,7871,662,194,115,34,104048,100343,COG
100566,3_dose,full_coverage,23115,9895,803,253,139,44,86039,82300,COG
100566,4_dose,full_coverage,28506,12405,946,303,164,53,104048,100343,COG
100567,3_dose,reduced_coverage,2474,907,79,24,14,4,11858,11320,COG
100567,4_dose,reduced_coverage_lower,2651,1071,83,28,14,5,14367,13766,COG
100567,4_dose,reduced_coverage,2801,1120,90,28,16,5,14367,13766,COG
100567,4_dose,reduced_coverage_upper,3019,1195,91,29,16,5,14367,13766,COG
100567,3_dose,full_coverage,3490,1403,109,36,19,6,11858,11320,COG
100567,4_dose,full_coverage,4151,1729,129,44,22,8,14367,13766,COG
100568,3_dose,reduced_coverage,2691,969,87,24,15,4,13569,12947,COG
100568,4_dose,reduced_coverage_lower,2989,1139,95,28,17,5,16435,15798,COG
100568,4_dose,reduced_coverage,3094,1174,96,29,17,5,16435,15798,COG
100568,4_dose,reduced_coverage_upper,3191,1245,101,30,18,5,16435,15798,COG
100568,3_dose,full_coverage,3861,1472,118,37,21,6,13569,12947,COG
100568,4_dose,full_coverage,4627,1802,137,45,24,8,16435,15798,COG
100569,3_dose,reduced_coverage,7943,3258,258,79,45,14,35762,34120,COG
100569,4_dose,reduced_coverage_lower,8854,3787,277,88,48,15,43274,41653,COG
100569,4_dose,reduced_coverage,9296,3936,284,94,49,16,43274,41653,COG
100569,4_dose,reduced_coverage_upper,9776,4051,286,93,50,16,43274,41653,COG
100569,3_dose,full_coverage,11371,4950,346,121,60,21,35762,34120,COG
100569,4_dose,full_coverage,13846,6123,402,142,70,25,43274,41653,COG
100570,3_dose,reduced_coverage,4102,1387,148,42,26,7,26988,25657,COG
100570,4_dose,reduced_coverage_lower,4489,1600,160,50,28,9,32582,31317,COG
100570,4_dose,reduced_coverage,4688,1589,171,51,30,9,32582,31317,COG
100570,4_dose,reduced_coverage_upper,4793,1728,174,51,30,9,32582,31317,COG
100570,3_dose,full_coverage,5772,2012,207,63,36,11,26988,25657,COG
100570,4_dose,full_coverage,6998,2558,248,78,43,14,32582,31317,COG
100571,3_dose,reduced_coverage,5380,1835,216,64,38,11,39462,37624,COG
100571,4_dose,reduced_coverage_lower,6293,2082,236,72,41,13,47799,45912,COG
100571,4_dose,reduced_coverage,6399,2130,243,74,42,13,47799,45912,COG
100571,4_dose,reduced_coverage_upper,6755,2270,245,77,42,13,47799,45912,COG
100571,3_dose,full_coverage,7701,2699,310,96,54,17,39462,37624,COG
100571,4_dose,full_coverage,9604,3368,373,116,65,20,47799,45912,COG
100572,3_dose,reduced_coverage,29791,10315,1039,294,180,51,172891,164862,COG
100572,4_dose,reduced_coverage_lower,33632,12538,1151,329,200,57,208520,201163,COG
100572,4_dose,reduced_coverage,34132,12635,1178,347,204,60,208520,201163,COG
100572,4_dose,reduced_coverage_upper,35943,13138,1199,346,208,60,208520,201163,COG
100572,3_dose,full_coverage,41442,15828,1507,446,261,77,172891,164862,COG
100572,4_dose,full_coverage,50886,20011,1748,540,303,94,208520,201163,COG
100573,3_dose,reduced_coverage,2581,946,80,23,14,4,11231,10657,COG
100573,4_dose,reduced_coverage_lower,2969,1155,86,26,15,5,13575,12989,COG
100573,4_dose,reduced_coverage,3047,1202,88,27,15,5,13575,12989,COG
100573,4_dose,reduced_coverage_upper,3191,1245,92,28,16,5,13575,12989,COG
100573,3_dose,full_coverage,3645,1497,107,34,19,6,11231,10657,COG
100573,4_dose,full_coverage,4462,1906,122,41,21,7,13575,12989,COG
100935,3_dose,reduced_coverage,4912,980,291,54,50,9,70796,67172,GAB
100935,4_dose,reduced_coverage_lower,5664,1268,314,67,54,11,85882,82099,GAB
100935,4_dose,reduced_coverage,5991,1351,329,68,57,12,85882,82099,GAB
100935,4_dose,reduced_coverage_upper,6149,1352,340,70,58,12,85882,82099,GAB
100935,3_dose,full_coverage,6667,1414,358,73,62,13,70796,67172,GAB
100935,4_dose,full_coverage,7784,1899,433,99,74,17,85882,82099,GAB
100936,3_dose,reduced_coverage,1759,345,98,18,17,3,24511,23301,GAB
100936,4_dose,reduced_coverage_lower,2033,374,103,21,18,4,29774,28491,GAB
100936,4_dose,reduced_coverage,2040,421,110,22,19,4,29774,28491,GAB
100936,4_dose,reduced_coverage_upper,2151,451,116,22,20,4,29774,28491,GAB
100936,3_dose,full_coverage,2290,494,122,28,21,5,24511,23301,GAB
100936,4_dose,full_coverage,2678,661,144,35,25,6,29774,28491,GAB
100937,3_dose,reduced_coverage,499,91,23,5,4,1,5844,5544,GAB
100937,4_dose,reduced_coverage_lower,548,107,26,6,4,1,7085,6796,GAB
100937,4_dose,reduced_coverage,551,114,27,6,5,1,7085,6796,GAB
100937,4_dose,reduced_coverage_upper,562,116,27,6,5,1,7085,6796,GAB
100937,3_dose,full_coverage,597,140,31,7,5,1,5844,5544,GAB
100937,4_dose,full_coverage,754,179,36,9,6,2,7085,6796,GAB
100938,3_dose,reduced_coverage,971,222,48,11,8,2,9564,9048,GAB
100938,4_dose,reduced_coverage_lower,1083,270,52,13,9,2,11584,11066,GAB
100938,4_dose,reduced_coverage,1128,286,57,13,10,2,11584,11066,GAB
100938,4_dose,reduced_coverage_upper,1222,305,57,14,10,2,11584,11066,GAB
100938,3_dose,full_coverage,1264,329,60,15,10,3,9564,9048,GAB
100938,4_dose,full_coverage,1550,419,72,18,12,3,11584,11066,GAB
100939,3_dose,reduced_coverage,421,92,20,4,3,1,4420,4176,GAB
100939,4_dose,reduced_coverage_lower,483,103,22,5,4,1,5351,5091,GAB
100939,4_dose,reduced_coverage,498,123,23,5,4,1,5351,5091,GAB
100939,4_dose,reduced_coverage_upper,508,126,23,5,4,1,5351,5091,GAB
100939,3_dose,full_coverage,536,134,25,6,4,1,4420,4176,GAB
100939,4_dose,full_coverage,659,177,31,8,5,1,5351,5091,GAB
100940,3_dose,reduced_coverage,607,144,30,6,5,1,6303,5966,GAB
100940,4_dose,reduced_coverage_lower,664,173,33,7,6,1,7642,7303,GAB
100940,4_dose,reduced_coverage,699,169,33,8,6,1,7642,7303,GAB
100940,4_dose,reduced_coverage_upper,721,186,34,8,6,1,7642,7303,GAB
100940,3_dose,full_coverage,758,205,39,9,7,2,6303,5966,GAB
100940,4_dose,full_coverage,953,260,45,11,8,2,7642,7303,GAB
100941,3_dose,reduced_coverage,546,116,27,6,5,1,6402,6064,GAB
100941,4_dose,reduced_coverage_lower,642,129,30,7,5,1,7819,7445,GAB
100941,4_dose,reduced_coverage,656,140,31,7,5,1,7819,7445,GAB
100941,4_dose,reduced_coverage_upper,673,140,32,7,5,1,7819,7445,GAB
100941,3_dose,full_coverage,723,163,35,9,6,1,6402,6064,GAB
100941,4_dose,full_coverage,859,199,43,11,7,2,7819,7445,GAB
100942,3_dose,reduced_coverage,792,101,44,7,8,1,12472,11852,GAB
100942,4_dose,reduced_coverage_lower,888,123,46,9,8,2,15137,14553,GAB
100942,4_dose,reduced_coverage,922,140,51,9,9,2,15137,14553,GAB
100942,4_dose,reduced_coverage_upper,973,136,52,10,9,2,15137,14553,GAB
100942,3_dose,full_coverage,1043,176,58,11,10,2,12472,11852,GAB
100942,4_dose,full_coverage,1262,233,69,15,12,3,15137,14553,GAB
100943,3_dose,reduced_coverage,1385,314,67,14,12,2,15282,14493,GAB
100943,4_dose,reduced_coverage_lower,1583,360,73,17,13,3,18584,17758,GAB
100943,4_dose,reduced_coverage,1555,381,74,19,13,3,18584,17758,GAB
100943,4_dose,reduced_coverage_upper,1671,381,77,18,13,3,18584,17758,GAB
100943,3_dose,full_coverage,1806,463,83,22,14,4,15282,14493,GAB
100943,4_dose,full_coverage,2148,565,100,27,17,5,18584,17758,GAB
100975,3_dose,reduced_coverage,110836,39571,3877,1174,669,202,478258,457354,GHA
100975,4_dose,reduced_coverage_lower,124108,45081,4190,1318,723,227,581826,558519,GHA
100975,4_dose,reduced_coverage,126295,46754,4395,1365,758,236,581826,558519,GHA
100975,4_dose,reduced_coverage_upper,131272,49587,4594,1437,792,248,581826,558519,GHA
100975,3_dose,full_coverage,108810,36902,3988,1170,688,202,478258,457354,GHA
100975,4_dose,full_coverage,131636,47551,4534,1425,782,246,581826,558519,GHA
100976,3_dose,reduced_coverage,99544,44213,2394,765,413,132,231647,219179,GHA
100976,4_dose,reduced_coverage_lower,108963,51367,2554,878,441,151,280176,268610,GHA
100976,4_dose,reduced_coverage,112921,52945,2604,922,449,159,280176,268610,GHA
100976,4_dose,reduced_coverage_upper,117285,53445,2731,934,471,161,280176,268610,GHA
100976,3_dose,full_coverage,97269,42722,2407,816,415,141,231647,219179,GHA
100976,4_dose,full_coverage,118422,55147,2753,969,475,167,280176,268610,GHA
100977,3_dose,reduced_coverage,109557,52336,2697,716,465,124,213232,202372,GHA
100977,4_dose,reduced_coverage_lower,125891,61048,2801,799,483,138,258842,247221,GHA
100977,4_dose,reduced_coverage,130135,63881,2789,838,481,145,258842,247221,GHA
100977,4_dose,reduced_coverage_upper,133207,64659,2917,870,503,150,258842,247221,GHA
100977,3_dose,full_coverage,110321,53843,2614,700,451,121,213232,202372,GHA
100977,4_dose,full_coverage,133772,65424,3008,883,519,152,258842,247221,GHA
100978,3_dose,reduced_coverage,144229,68622,3287,806,567,139,265695,251912,GHA
100978,4_dose,reduced_coverage_lower,159140,76136,3525,928,608,160,323090,309526,GHA
100978,4_dose,reduced_coverage,168926,80019,3731,1034,643,178,323090,309526,GHA
100978,4_dose,reduced_coverage_upper,175089,83800,3766,1019,650,176,323090,309526,GHA
100978,3_dose,full_coverage,141549,69029,3272,906,564,156,265695,251912,GHA
100978,4_dose,full_coverage,170830,87190,3698,1093,638,189,323090,309526,GHA
100979,3_dose,reduced_coverage,45306,11112,2048,552,353,95,341041,325076,GHA
100979,4_dose,reduced_coverage_lower,50497,13690,2326,638,401,110,413576,398439,GHA
100979,4_dose,reduced_coverage,52968,14229,2399,658,414,114,413576,398439,GHA
100979,4_dose,reduced_coverage_upper,55041,14540,2460,704,424,121,413576,398439,GHA
100979,3_dose,full_coverage,45715,11813,2075,537,358,93,341041,325076,GHA
100979,4_dose,full_coverage,55300,14854,2407,699,415,121,413576,398439,GHA
100980,3_dose,reduced_coverage,109825,52976,2666,738,460,127,247689,234707,GHA
100980,4_dose,reduced_coverage_lower,125133,57611,2917,860,503,148,300500,286559,GHA
100980,4_dose,reduced_coverage,129412,60688,3017,868,520,150,300500,286559,GHA
100980,4_dose,reduced_coverage_upper,129843,64767,2993,915,516,158,300500,286559,GHA
100980,3_dose,full_coverage,115137,53648,2696,758,465,131,247689,234707,GHA
100980,4_dose,full_coverage,137527,64211,3106,984,536,170,300500,286559,GHA
100981,3_dose,reduced_coverage,20958,6985,814,249,140,43,103617,98455,GHA
100981,4_dose,reduced_coverage_lower,23578,7928,900,283,155,49,125825,120368,GHA
100981,4_dose,reduced_coverage,24375,8315,934,296,161,51,125825,120368,GHA
100981,4_dose,reduced_coverage_upper,25219,8688,964,300,166,52,125825,120368,GHA
100981,3_dose,full_coverage,21569,6897,856,248,148,43,103617,98455,GHA
100981,4_dose,full_coverage,25427,8327,966,295,167,51,125825,120368,GHA
100982,3_dose,reduced_coverage,24815,11433,713,224,123,39,68320,65073,GHA
100982,4_dose,reduced_coverage_lower,27171,12949,747,267,129,46,83216,79682,GHA
100982,4_dose,reduced_coverage,28605,13305,785,268,135,46,83216,79682,GHA
100982,4_dose,reduced_coverage_upper,30307,14033,817,294,141,51,83216,79682,GHA
100982,3_dose,full_coverage,25512,11797,749,245,129,42,68320,65073,GHA
100982,4_dose,full_coverage,30270,14143,813,283,140,49,83216,79682,GHA
100983,3_dose,reduced_coverage,114203,54259,2644,668,456,115,218050,206011,GHA
100983,4_dose,reduced_coverage_lower,128748,62288,2831,806,488,139,264770,253507,GHA
100983,4_dose,reduced_coverage,132089,64378,2935,814,506,140,264770,253507,GHA
100983,4_dose,reduced_coverage_upper,137328,65345,3022,834,521,144,264770,253507,GHA
100983,3_dose,full_coverage,117167,54265,2742,702,473,121,218050,206011,GHA
100983,4_dose,full_coverage,140930,66833,3086,884,532,152,264770,253507,GHA
100984,3_dose,reduced_coverage,111792,55828,2808,780,484,135,229519,217888,GHA
100984,4_dose,reduced_coverage_lower,127971,60037,2992,882,516,152,278567,266362,GHA
100984,4_dose,reduced_coverage,134233,65303,3147,943,543,163,278567,266362,GHA
100984,4_dose,reduced_coverage_upper,135488,68846,3148,994,543,171,278567,266362,GHA
100984,3_dose,full_coverage,114958,57722,2850,835,492,144,229519,217888,GHA
100984,4_dose,full_coverage,139870,69112,3203,974,553,168,278567,266362,GHA
100985,3_dose,reduced_coverage,12532,2792,515,96,96,18,141539,134607,GIN
100985,4_dose,reduced_coverage_lower,14094,4053,554,129,103,24,170962,164214,GIN
100985,4_dose,reduced_coverage,14522,3938,548,141,102,26,170962,164214,GIN
100985,4_dose,reduced_coverage_upper,14719,4312,585,141,109,26,170962,164214,GIN
100985,3_dose,full_coverage,25372,9093,963,314,179,58,141539,134607,GIN
100985,4_dose,full_coverage,30342,11446,1146,364,213,68,170962,164214,GIN
100986,3_dose,reduced_coverage,12830,2631,624,119,116,22,189229,181022,GIN
100986,4_dose,reduced_coverage_lower,14105,3302,685,138,127,26,228689,220667,GIN
100986,4_dose,reduced_coverage,14495,3547,659,155,122,29,228689,220667,GIN
100986,4_dose,reduced_coverage_upper,14565,3341,697,156,129,29,228689,220667,GIN
100986,3_dose,full_coverage,26070,7661,1194,329,222,61,189229,181022,GIN
100986,4_dose,full_coverage,31189,9359,1395,378,259,70,228689,220667,GIN
100987,3_dose,reduced_coverage,26235,8540,632,62,117,12,110877,105073,GIN
100987,4_dose,reduced_coverage_lower,29379,11470,649,111,121,21,133745,127796,GIN
100987,4_dose,reduced_coverage,31417,10851,678,118,126,22,133745,127796,GIN
100987,4_dose,reduced_coverage_upper,31483,13070,672,138,125,26,133745,127796,GIN
100987,3_dose,full_coverage,52931,24799,1289,306,239,57,110877,105073,GIN
100987,4_dose,full_coverage,63253,29587,1455,401,270,75,133745,127796,GIN
100988,3_dose,reduced_coverage,36653,13032,985,242,183,45,203840,193369,GIN
100988,4_dose,reduced_coverage_lower,41187,14957,1092,282,203,52,245826,235748,GIN
100988,4_dose,reduced_coverage,43237,15290,1070,316,199,59,245826,235748,GIN
100988,4_dose,reduced_coverage_upper,42390,15805,1087,298,202,55,245826,235748,GIN
100988,3_dose,full_coverage,74145,33686,1956,666,363,124,203840,193369,GIN
100988,4_dose,full_coverage,89896,39744,2224,797,413,148,245826,235748,GIN
100989,3_dose,reduced_coverage,56539,22861,1534,196,285,36,219783,208430,GIN
100989,4_dose,reduced_coverage_lower,61802,27098,1601,268,297,50,265535,254480,GIN
100989,4_dose,reduced_coverage,65008,27226,1704,251,316,47,265535,254480,GIN
100989,4_dose,reduced_coverage_upper,66435,28632,1748,208,325,39,265535,254480,GIN
100989,3_dose,full_coverage,116909,58575,3355,785,623,146,219783,208430,GIN
100989,4_dose,full_coverage,139943,73029,3722,916,691,170,265535,254480,GIN
100990,3_dose,reduced_coverage,9175,2106,384,89,71,16,127580,122069,GIN
100990,4_dose,reduced_coverage_lower,9976,2268,401,111,75,21,154849,149147,GIN
100990,4_dose,reduced_coverage,10290,2698,414,111,77,21,154849,149147,GIN
100990,4_dose,reduced_coverage_upper,10814,2804,431,123,80,23,154849,149147,GIN
100990,3_dose,full_coverage,18124,5994,769,236,143,44,127580,122069,GIN
100990,4_dose,full_coverage,21803,7235,913,288,169,54,154849,149147,GIN
100991,3_dose,reduced_coverage,21667,8045,580,141,108,26,111410,105786,GIN
100991,4_dose,reduced_coverage_lower,23334,10324,646,176,120,33,134419,128595,GIN
100991,4_dose,reduced_coverage,24409,10134,635,180,118,33,134419,128595,GIN
100991,4_dose,reduced_coverage_upper,25859,11025,639,180,119,33,134419,128595,GIN
100991,3_dose,full_coverage,44953,22060,1239,413,230,77,111410,105786,GIN
100991,4_dose,full_coverage,53664,27107,1387,504,257,94,134419,128595,GIN
100992,3_dose,reduced_coverage,91479,34274,2151,349,399,65,309541,293596,GIN
100992,4_dose,reduced_coverage_lower,96868,39497,2241,308,416,57,373517,358115,GIN
100992,4_dose,reduced_coverage,104006,40772,2296,434,426,81,373517,358115,GIN
100992,4_dose,reduced_coverage_upper,104498,43047,2329,447,432,83,373517,358115,GIN
100992,3_dose,full_coverage,196409,92105,4353,880,808,163,309541,293596,GIN
100992,4_dose,full_coverage,235303,109645,4832,1170,897,217,373517,358115,GIN
101013,3_dose,reduced_coverage,1283,58,37,-0,6,-0,11179,10460,GNQ
101013,4_dose,reduced_coverage_lower,1332,153,44,2,7,0,13499,12801,GNQ
101013,4_dose,reduced_coverage,1380,166,43,4,7,1,13499,12801,GNQ
101013,4_dose,reduced_coverage_upper,1351,252,43,4,7,1,13499,12801,GNQ
101013,3_dose,full_coverage,3759,1560,108,34,17,5,11179,10460,GNQ
101013,4_dose,full_coverage,4601,1987,127,41,20,6,13499,12801,GNQ
101014,3_dose,reduced_coverage,2144,277,56,3,9,0,14796,13880,GNQ
101014,4_dose,reduced_coverage_lower,1993,470,55,6,9,1,17904,16996,GNQ
101014,4_dose,reduced_coverage,2007,433,59,5,9,1,17904,16996,GNQ
101014,4_dose,reduced_coverage_upper,2092,496,61,6,10,1,17904,16996,GNQ
101014,3_dose,full_coverage,6189,2715,159,50,25,8,14796,13880,GNQ
101014,4_dose,full_coverage,7226,3456,181,61,28,10,17904,16996,GNQ
101015,3_dose,reduced_coverage,2465,423,81,5,13,1,23884,22531,GNQ
101015,4_dose,reduced_coverage_lower,2534,545,87,5,14,1,28848,27480,GNQ
101015,4_dose,reduced_coverage,2639,538,86,8,13,1,28848,27480,GNQ
101015,4_dose,reduced_coverage_upper,2639,761,87,9,14,1,28848,27480,GNQ
101015,3_dose,full_coverage,7751,3389,227,72,36,11,23884,22531,GNQ
101015,4_dose,full_coverage,9526,4276,267,89,42,14,28848,27480,GNQ
101016,3_dose,reduced_coverage,1570,235,48,2,8,0,13573,12747,GNQ
101016,4_dose,reduced_coverage_lower,1601,327,48,4,8,1,16447,15590,GNQ
101016,4_dose,reduced_coverage,1691,354,52,4,8,1,16447,15590,GNQ
101016,4_dose,reduced_coverage_upper,1736,340,50,5,8,1,16447,15590,GNQ
101016,3_dose,full_coverage,4525,1937,131,42,21,7,13573,12747,GNQ
101016,4_dose,full_coverage,5449,2426,152,50,24,8,16447,15590,GNQ
101461,3_dose,reduced_coverage,1223,-58,99,-3,16,-0,59351,56774,KEN
101461,4_dose,reduced_coverage_lower,1472,-70,109,-4,17,-1,72029,69236,KEN
101461,4_dose,reduced_coverage,1513,-79,118,-5,19,-1,72029,69236,KEN
101461,4_dose,reduced_coverage_upper,1498,-40,117,-2,18,-0,72029,69236,KEN
101461,3_dose,full_coverage,1437,-72,110,-5,17,-1,59351,56774,KEN
101461,4_dose,full_coverage,1755,-66,131,-5,21,-1,72029,69236,KEN
101462,3_dose,reduced_coverage,1167,-113,79,-10,13,-2,94318,90286,KEN
101462,4_dose,reduced_coverage_lower,1138,-146,75,-11,12,-2,114275,109801,KEN
101462,4_dose,reduced_coverage,1195,-97,82,-10,13,-2,114275,109801,KEN
101462,4_dose,reduced_coverage_upper,1236,-121,87,-13,14,-2,114275,109801,KEN
101462,3_dose,full_coverage,1291,-107,96,-11,15,-2,94318,90286,KEN
101462,4_dose,full_coverage,1671,-59,114,-7,18,-1,114275,109801,KEN
101463,3_dose,reduced_coverage,14672,3264,792,166,126,26,196986,188884,KEN
101463,4_dose,reduced_coverage_lower,16647,3770,915,189,145,30,239429,230750,KEN
101463,4_dose,reduced_coverage,17190,3949,909,210,144,33,239429,230750,KEN
101463,4_dose,reduced_coverage_upper,17459,4448,926,215,147,34,239429,230750,KEN
101463,3_dose,full_coverage,17735,4319,919,217,146,34,196986,188884,KEN
101463,4_dose,full_coverage,21270,5126,1106,275,175,44,239429,230750,KEN
101464,3_dose,reduced_coverage,21956,8590,688,199,109,32,89458,85102,KEN
101464,4_dose,reduced_coverage_lower,24225,9756,761,241,121,38,108373,104140,KEN
101464,4_dose,reduced_coverage,24787,10037,771,242,122,38,108373,104140,KEN
101464,4_dose,reduced_coverage_upper,25758,10536,780,255,124,40,108373,104140,KEN
101464,3_dose,full_coverage,25619,10721,834,254,132,40,89458,85102,KEN
101464,4_dose,full_coverage,31496,13628,964,320,153,51,108373,104140,KEN
101465,3_dose,reduced_coverage,388,-23,29,-2,5,-0,21300,20382,KEN
101465,4_dose,reduced_coverage_lower,473,-22,35,-2,6,-0,25858,24906,KEN
101465,4_dose,reduced_coverage,482,-18,36,-1,6,-0,25858,24906,KEN
101465,4_dose,reduced_coverage_upper,485,-21,37,-2,6,-0,25858,24906,KEN
101465,3_dose,full_coverage,474,-15,36,-1,6,-0,21300,20382,KEN
101465,4_dose,full_coverage,551,-10,41,-1,7,-0,25858,24906,KEN
101466,3_dose,reduced_coverage,1814,-79,132,-6,21,-1,75397,72002,KEN
101466,4_dose,reduced_coverage_lower,1919,-37,146,-3,23,-1,91239,88211,KEN
101466,4_dose,reduced_coverage,2060,-50,149,-4,24,-1,91239,88211,KEN
101466,4_dose,reduced_coverage_upper,1966,-39,146,-3,23,-0,91239,88211,KEN
101466,3_dose,full_coverage,1887,-27,144,-1,23,-0,75397,72002,KEN
101466,4_dose,full_coverage,2464,-59,181,-4,29,-1,91239,88211,KEN
101467,3_dose,reduced_coverage,1466,-70,103,-4,16,-1,64046,61531,KEN
101467,4_dose,reduced_coverage_lower,1712,-61,128,-4,20,-1,77690,75072,KEN
101467,4_dose,reduced_coverage,1830,-67,130,-4,21,-1,77690,75072,KEN
101467,4_dose,reduced_coverage_upper,1913,-40,134,-2,21,-0,77690,75072,KEN
101467,3_dose,full_coverage,1685,-36,137,-3,22,-0,64046,61531,KEN
101467,4_dose,full_coverage,2079,-26,157,-2,25,-0,77690,75072,KEN
101468,3_dose,reduced_coverage,12599,2464,637,141,101,22,129221,123449,KEN
101468,4_dose,reduced_coverage_lower,14677,3179,695,162,110,26,156742,151093,KEN
101468,4_dose,reduced_coverage,15004,3357,713,174,113,28,156742,151093,KEN
101468,4_dose,reduced_coverage_upper,15549,3482,726,182,115,29,156742,151093,KEN
101468,3_dose,full_coverage,15284,3474,734,176,116,28,129221,123449,KEN
101468,4_dose,full_coverage,18457,4388,887,222,141,35,156742,151093,KEN
101469,3_dose,reduced_coverage,385,-21,30,-2,5,-0,17037,16259,KEN
